;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
1197;SA;MLP;7;6000;191;0.67;identity;-0.3
1198;SA;MLP;7;6000;191;0.67;identity;-0.3
1199;SA;MLP;7;6000;191;0.67;identity;-0.3
1200;SA;MLP;7;6000;191;0.67;identity;-0.3
1201;SA;MLP;7;6000;191;0.67;identity;-0.3
1202;SA;MLP;7;6000;191;0.67;identity;-0.3
1203;SA;MLP;7;6000;191;0.67;identity;-0.3
1204;SA;MLP;7;6000;191;0.67;identity;-0.3
1205;SA;MLP;7;6000;191;0.67;identity;-0.3
1206;SA;MLP;7;6000;191;0.67;identity;-0.3
1207;SA;MLP;7;6000;191;0.67;identity;-0.3
1208;SA;MLP;7;6000;191;0.67;identity;-0.3
1209;SA;MLP;7;6000;191;0.67;identity;-0.3
1210;SA;MLP;7;6000;191;0.67;identity;-0.3
1211;SA;MLP;7;6000;191;0.67;identity;-0.3
1212;SA;MLP;7;6000;191;0.67;identity;-0.3
1213;SA;MLP;7;6000;71;0.52;identity;-0.375
1214;SA;MLP;7;6000;71;0.52;identity;-0.375
1215;SA;MLP;7;6000;71;0.52;identity;-0.375
1216;SA;MLP;7;6000;71;0.52;identity;-0.375
1217;SA;MLP;7;6000;71;0.52;identity;-0.375
1218;SA;MLP;7;6000;71;0.52;identity;-0.375
1219;SA;MLP;7;6000;71;0.52;identity;-0.375
1220;SA;MLP;7;6000;71;0.52;identity;-0.375
1221;SA;MLP;7;6000;71;0.52;identity;-0.375
1222;SA;MLP;7;6000;71;0.52;identity;-0.375
1223;SA;MLP;7;6000;71;0.52;identity;-0.375
1224;SA;MLP;7;6000;71;0.52;identity;-0.375
1225;SA;MLP;7;6000;71;0.52;identity;-0.375
1226;SA;MLP;7;6000;71;0.52;identity;-0.375
1227;SA;MLP;7;6000;71;0.52;identity;-0.375
1228;SA;MLP;7;6000;71;0.52;identity;-0.375
1229;SA;MLP;7;6000;71;0.52;identity;-0.375
1230;SA;MLP;7;6000;71;0.52;identity;-0.375
1231;SA;MLP;7;6000;71;0.52;identity;-0.375
1232;SA;MLP;7;6000;71;0.52;identity;-0.375
1233;SA;MLP;7;6000;71;0.52;identity;-0.375
1234;SA;MLP;7;6000;71;0.52;identity;-0.375
1235;SA;MLP;7;6000;71;0.52;identity;-0.375
1236;SA;MLP;7;6000;71;0.52;identity;-0.375
1237;SA;MLP;7;6000;71;0.52;identity;-0.375
1238;SA;MLP;7;6000;71;0.52;identity;-0.375
1239;SA;MLP;7;6000;71;0.52;identity;-0.375
1240;SA;MLP;7;6000;71;0.52;identity;-0.375
1241;SA;MLP;7;6000;71;0.52;identity;-0.375
1242;SA;MLP;7;6000;71;0.52;identity;-0.375
1243;SA;MLP;7;6000;71;0.52;identity;-0.375
1244;SA;MLP;7;6000;71;0.52;identity;-0.375
1245;SA;MLP;7;6000;71;0.52;identity;-0.375
1246;SA;MLP;7;6000;71;0.52;identity;-0.375
1247;SA;MLP;7;6000;71;0.52;identity;-0.375
1248;SA;MLP;7;6000;71;0.52;identity;-0.375
1249;SA;MLP;7;6000;71;0.52;identity;-0.375
1250;SA;MLP;7;6000;71;0.52;identity;-0.375
1251;SA;MLP;7;6000;71;0.52;identity;-0.375
1252;SA;MLP;7;6000;71;0.52;identity;-0.375
1253;SA;MLP;7;6000;71;0.52;identity;-0.375
1254;SA;MLP;7;6000;71;0.52;identity;-0.375
1255;SA;MLP;7;6000;71;0.52;identity;-0.375
1256;SA;MLP;7;6000;71;0.52;identity;-0.375
1257;SA;MLP;7;6000;71;0.52;identity;-0.375
1258;SA;MLP;7;6000;71;0.52;identity;-0.375
1259;SA;MLP;7;6000;71;0.52;identity;-0.375
1260;SA;MLP;7;6000;71;0.52;identity;-0.375
1261;SA;MLP;7;6000;71;0.52;identity;-0.375
1262;SA;MLP;7;6000;71;0.52;identity;-0.375
1263;SA;MLP;7;6000;71;0.52;identity;-0.375
1264;SA;MLP;7;6000;71;0.52;identity;-0.375
1265;SA;MLP;7;6000;71;0.52;identity;-0.375
1266;SA;MLP;7;6000;71;0.52;identity;-0.375
1267;SA;MLP;7;6000;71;0.52;identity;-0.375
1268;SA;MLP;7;6000;71;0.52;identity;-0.375
1269;SA;MLP;7;6000;71;0.52;identity;-0.375
1270;SA;MLP;7;6000;71;0.52;identity;-0.375
1271;SA;MLP;7;6000;71;0.52;identity;-0.375
1272;SA;MLP;7;6000;71;0.52;identity;-0.375
1273;SA;MLP;7;6000;71;0.52;identity;-0.375
1274;SA;MLP;7;6000;71;0.52;identity;-0.375
1275;SA;MLP;7;6000;71;0.52;identity;-0.375
1276;SA;MLP;7;6000;71;0.52;identity;-0.375
1277;SA;MLP;7;6000;71;0.52;identity;-0.375
1278;SA;MLP;7;6000;71;0.52;identity;-0.375
1279;SA;MLP;7;6000;71;0.52;identity;-0.375
1280;SA;MLP;7;6000;71;0.52;identity;-0.375
1281;SA;MLP;7;6000;71;0.52;identity;-0.375
1282;SA;MLP;7;6000;71;0.52;identity;-0.375
1283;SA;MLP;7;6000;71;0.52;identity;-0.375
1284;SA;MLP;7;6000;71;0.52;identity;-0.375
1285;SA;MLP;7;6000;71;0.52;identity;-0.375
1286;SA;MLP;7;6000;71;0.52;identity;-0.375
1287;SA;MLP;7;6000;71;0.52;identity;-0.375
1288;SA;MLP;7;6000;71;0.52;identity;-0.375
1289;SA;MLP;7;6000;71;0.52;identity;-0.375
1290;SA;MLP;7;6000;71;0.52;identity;-0.375
1291;SA;MLP;7;6000;71;0.52;identity;-0.375
1292;SA;MLP;7;6000;71;0.52;identity;-0.375
1293;SA;MLP;7;6000;71;0.52;identity;-0.375
1294;SA;MLP;7;6000;71;0.52;identity;-0.375
1295;SA;MLP;7;6000;71;0.52;identity;-0.375
1296;SA;MLP;7;6000;71;0.52;identity;-0.375
1297;SA;MLP;7;6000;71;0.52;identity;-0.375
1298;SA;MLP;7;6000;71;0.52;identity;-0.375
1299;SA;MLP;7;6000;71;0.52;identity;-0.375
1300;SA;MLP;7;6000;71;0.52;identity;-0.375
1301;SA;MLP;7;6000;71;0.52;identity;-0.375
1302;SA;MLP;7;6000;71;0.52;identity;-0.375
1303;SA;MLP;7;6000;71;0.52;identity;-0.375
1304;SA;MLP;7;6000;71;0.52;identity;-0.375
1305;SA;MLP;7;6000;71;0.52;identity;-0.375
1306;SA;MLP;7;6000;71;0.52;identity;-0.375
1307;SA;MLP;7;6000;71;0.52;identity;-0.375
1308;SA;MLP;7;6000;71;0.52;identity;-0.375
1309;SA;MLP;7;6000;71;0.52;identity;-0.375
1310;SA;MLP;7;6000;71;0.52;identity;-0.375
1311;SA;MLP;7;6000;71;0.52;identity;-0.375
1312;SA;MLP;7;6000;71;0.52;identity;-0.375
1313;SA;MLP;7;6000;71;0.52;identity;-0.375
1314;SA;MLP;7;6000;71;0.52;identity;-0.375
1315;SA;MLP;7;6000;71;0.52;identity;-0.375
1316;SA;MLP;7;6000;71;0.52;identity;-0.375
1317;SA;MLP;7;6000;71;0.52;identity;-0.375
1318;SA;MLP;7;6000;71;0.52;identity;-0.375
1319;SA;MLP;7;6000;71;0.52;identity;-0.375
1320;SA;MLP;7;6000;71;0.52;identity;-0.375
1321;SA;MLP;7;6000;71;0.52;identity;-0.375
1322;SA;MLP;7;6000;71;0.52;identity;-0.375
1323;SA;MLP;7;6000;71;0.52;identity;-0.375
1324;SA;MLP;7;6000;71;0.52;identity;-0.375
1325;SA;MLP;7;6000;71;0.52;identity;-0.375
1326;SA;MLP;7;6000;71;0.52;identity;-0.375
1327;SA;MLP;7;6000;71;0.52;identity;-0.375
1328;SA;MLP;7;6000;71;0.52;identity;-0.375
1329;SA;MLP;7;6000;71;0.52;identity;-0.375
1330;SA;MLP;7;6000;71;0.52;identity;-0.375
1331;SA;MLP;7;6000;71;0.52;identity;-0.375
1332;SA;MLP;7;6000;71;0.52;identity;-0.375
1333;SA;MLP;7;6000;71;0.52;identity;-0.375
1334;SA;MLP;7;6000;71;0.52;identity;-0.375
1335;SA;MLP;7;6000;71;0.52;identity;-0.375
1336;SA;MLP;7;6000;71;0.52;identity;-0.375
1337;SA;MLP;7;6000;71;0.52;identity;-0.375
1338;SA;MLP;7;6000;71;0.52;identity;-0.375
1339;SA;MLP;7;6000;71;0.52;identity;-0.375
1340;SA;MLP;7;6000;71;0.52;identity;-0.375
1341;SA;MLP;7;6000;71;0.52;identity;-0.375
1342;SA;MLP;7;6000;71;0.52;identity;-0.375
1343;SA;MLP;7;6000;71;0.52;identity;-0.375
1344;SA;MLP;7;6000;71;0.52;identity;-0.375
1345;SA;MLP;7;6000;71;0.52;identity;-0.375
1346;SA;MLP;7;6000;71;0.52;identity;-0.375
1347;SA;MLP;7;6000;71;0.52;identity;-0.375
1348;SA;MLP;7;6000;71;0.52;identity;-0.375
1349;SA;MLP;7;6000;71;0.52;identity;-0.375
1350;SA;MLP;7;6000;71;0.52;identity;-0.375
1351;SA;MLP;7;6000;71;0.52;identity;-0.375
1352;SA;MLP;7;6000;71;0.52;identity;-0.375
1353;SA;MLP;7;6000;71;0.52;identity;-0.375
1354;SA;MLP;7;6000;71;0.52;identity;-0.375
1355;SA;MLP;7;6000;71;0.52;identity;-0.375
