;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
1243;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1244;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1245;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1246;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1247;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1248;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1249;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1250;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1251;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1252;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1253;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1254;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1255;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1256;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1257;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1258;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1259;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1260;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1261;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1262;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1263;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1264;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1265;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1266;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1267;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1268;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1269;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1270;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1271;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1272;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1273;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1274;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1275;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1276;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1277;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1278;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1279;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1280;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1281;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1282;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1283;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1284;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1285;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1286;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1287;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1288;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1289;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1290;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1291;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1292;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1293;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1294;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1295;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1296;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1297;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1298;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1299;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1300;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1301;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1302;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1303;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1304;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1305;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1306;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1307;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1308;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1309;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1310;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1311;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1312;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1313;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1314;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1315;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1316;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1317;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1318;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1319;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1320;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1321;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1322;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1323;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1324;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1325;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1326;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1327;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1328;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1329;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1330;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1331;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1332;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1333;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1334;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1335;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1336;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1337;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1338;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1339;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1340;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1341;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1342;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1343;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1344;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1345;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1346;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1347;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1348;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1349;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1350;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1351;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1352;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1353;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1354;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
1355;SA;XGBoost;7;6000;131;152;gbtree;0.185;0.12;-0.425
