FEATURE;ASSIS CHATEAUBRIAND;BARRACÃO;CAMPO LARGO;FOZ DO IGUAÇU;IRATI;IVAIPORÃ;PARANAGUÁ;PARANAVAÍ;MÉDIA;TODOS;MÉDIA FINAL
LAG_11;0.009410808494095;0.006629202156174;0.005280006713814;0.001632513288748;0.001263928431743;0.002575030491569;0.001591626318541;0.002423286550667;0.0038508003056688753;0.014645338731492;0.009248069518580437
LAG_08;0.002319242288683;0.007323056161951;0.002577249025145;0.005772489354081;0.003482812511674;0.001412720130138;0.003518936400514;0.001813905638782;0.003527551438871;0.002210400901781;0.0028689761703260003
LAG_09;0.000929564767438;0.003972949918604;0.001220623095536;0.002323136035151;0.001279337954937;0.002792289575507;0.003870113501423;0.009368805495152;0.0032196025429685;0.001489054450666;0.00235432849681725
TEMP_MIN_MAX_MENS;0.000403938980369;0.006759036909234;0.001910496548588;0.00050570128845;0.000425346136974;0.000950555841152;0.012000125204748;0.001118947669819;0.00300926857241675;0.001027498221087;0.002018383396751875
MÊS_mar;0.001665199222897;0.001088076099418;1.384109281e-05;0.000798275277456;0.002062091520299;0.002889493175115;0.008306063976829;0.006728253817322;0.00294391177276825;0.012564232568467;0.007754072170617625
LAG_04;0.001701930963691;0.003033907514647;0.002032448731026;0.002471715495623;0.00158848372164;0.00356140303895;0.001878291522711;0.001296713416066;0.00219561180054425;0.002169104750352;0.002182358275448125
LAG_10;0.001991259216728;0.001787094204992;0.001054545028354;0.004946893178903;0.000780441622202;0.001338193172133;0.001209486817109;0.003598494301888;0.002088300942788625;0.002021098175868;0.0020546995593283125
PRECIPITAÇÃO_MAX_MENS;0.000967310513212;0.003102467568555;0.004719341211034;0.000950901805874;0.00055408495166;0.003307013405742;0.00206468040178;0.000821978200095;0.0020609722572440003;0.001119441820761;0.0015902070390025002
LAG_07;0.001306772180873;0.00211346370409;0.001855589514114;0.001238703642638;0.002566912552765;0.001386166892934;0.003609837944608;0.001975245639147;0.002006586508896125;0.002500151055465;0.002253368782180563
TEMP_MÉD_MÉD_MENS;0.001633408300688;0.00197832226037;0.001288793183859;0.003358801559179;0.000687720067999;0.001160163509522;0.003155121735884;0.001293197554102;0.0018194410214503749;0.0012459089515;0.0015326749864751875
TEMP_MÉD_MIN_MENS;0.00192871361281;0.002948801436617;0.001486984464011;0.001490474226355;0.000644307164545;0.00132234387455;0.000615355776278;0.001975869688594;0.0015516062804699997;0.000952132904684;0.001251869592577
PRECIPITAÇÃO_ACC_MENS;0.000873593826497;0.002119126068838;0.00167925351544;0.0014283672077;0.001000228718822;0.001688198675309;0.001116451944182;0.001872281403561;0.001472187670043625;0.001488507339752;0.0014803475048978125
TEMP_MIN_MIN_MENS;0.000807361488738;0.001469099653072;0.00134692801065;0.003094726249755;0.000706560703449;0.000731342375978;0.001446108023234;0.001147762000133;0.0013437360631261249;0.000663553295209;0.0010036446791675624
DIA_DA_SEMANA_sex;0.000716957619015;0.000571433761547;0.001759907715913;0.004389942694642;0.000240633223492;0.000631803035806;0.000330990242296;0.001302269340054;0.0012429922040956252;0.000437651512038;0.0008403218580668126
TEMP_MIN_MÉD_MENS;0.001324627122391;0.000684823751002;0.001648402471161;0.002891377424832;0.000808829172706;0.00065466635101;0.001138998443483;0.000641789705855;0.0012241893053050001;0.000618333387165;0.0009212613462350001
CURSOS_TEC_INTEGRADO;0.0004639030936;0.000239922946788;0.008383744098612;0.000194233434294;0.0;0.0;5.821019446e-05;0.000147702883968;0.0011859645814652502;0.001115430449164;0.0011506975153146252
FERIADO;0.00023157782788;0.000904486457366;0.000656369958756;0.001604655150789;0.001113762403385;0.000942553439764;0.001756150057714;0.001285236693762;0.001061848998677;0.00172709536881;0.0013944721837435
TEMP_MÉD_MAX_MENS;0.000361315562062;0.001756458081284;0.001769965226089;0.001514142266416;0.000332856064912;0.000303980596523;0.00195703001866;0.000400544783579;0.0010495365749406248;0.001013254345175;0.0010313954600578124
MÊS_fev;4.3575472432e-05;0.000196482798266;0.001823261841649;0.000286664234431;0.00010437356058;0.000738872601187;0.004618895098036;2.9338166977e-05;0.00098018297169475;0.001441230686979;0.001210706829336875
ANO_2023;0.000407041755452;0.001983034757728;0.00015866672099;0.000637805030173;0.002507142580523;0.00045340057874;5.0659822656e-05;0.001029674616325;0.000903428232823375;0.000720292795076;0.0008118605139496875
TEMP_MAX_MIN_MENS;0.000910562322664;0.000490529833924;0.000498444693423;0.001719153509868;0.000755972076749;0.000606910602871;0.000741573247443;0.000379610824427;0.0007628446389211249;0.00084560324237;0.0008042239406455625
PRECIPITAÇÃO_MÉD_MENS;0.000641827217821;0.001384058333214;0.000907841826169;0.000164382359651;0.000307551244644;0.001176614240217;0.001028778492002;0.000463630327869;0.000759335505198375;0.00055210311783;0.0006557193115141874
DIA_DA_SEMANA_dom;0.000939578035399;0.000485189101777;0.000959382989432;0.000173375038863;0.000396727936084;0.001895931028003;0.00032697920841;0.000817378223313;0.000749317695160125;0.004578558775009;0.0026639382350845623
DIA_DA_SEMANA_qua;0.000129355518892;0.000700313649953;0.001437574983116;0.000215610624928;0.000529748616666;0.002491540522846;0.000212221270765;0.000207234656691;0.000740449980482125;0.001028560624563;0.0008845053025225625
MÊS_jan;0.000151121727107;0.000976379236228;0.001141417994476;0.000847197085433;0.000919772667316;0.000340775485688;0.000772620939324;0.000699980318804;0.000731158181797;0.000444781187635;0.000587969684716
TEMP_MAX_MÉD_MENS;0.000750490765822;0.00053015236178;0.00031413331509;0.00194821331765;0.000331264951803;0.000739852725505;0.000335592921378;0.000513626569269;0.000682915866037125;0.000993139474851;0.0008380276704440625
ANO_2021;2.8048444973e-05;0.00371560036036;0.000596052686054;0.000151318961617;2.7853424066e-05;4.8250604172e-05;0.000134117502943;6.5722439574e-05;0.000595870552969875;0.00023961634039;0.00041774344667993755
ANO_2020;0.000511788616984;0.000118202186153;0.000823848753924;6.9268475602e-05;0.000569556246976;0.000328681894822;0.000865134844348;0.00133526919055;0.000577718776169875;0.001160231651992;0.0008689752140809375
ANO_2018;0.000153499562636;0.001874219303176;0.000298852889985;0.000162414144562;0.000226900371174;0.001468294996584;0.000122923639817;0.000138514726373;0.000555702454288375;9.8340212306e-05;0.00032702133329718747
DIA_DA_SEMANA_sáb;0.000287058839458;0.000905920059761;0.001044872391299;0.0008370979707;0.000213857995129;0.000521812135014;0.00024156868709;0.000297643494739;0.00054372894664875;0.000541467445412;0.000542598196030375
CURSOS_GRAD_NOTURNO;0.002460255002052;0.0;0.001205636680189;6.8338067183e-05;9.491698479e-05;0.000228953228752;0.000137856507055;0.0;0.0005244945587526249;0.001222316619266;0.0008734055890093125
ANO_2019;0.001653990643161;0.000106255404423;0.000294796576892;0.000720153470868;0.00030967136133;0.000491336090883;0.000266207221173;0.000105874287443;0.000493535632021625;0.000123173249633;0.0003083544408273125
TEMP_MAX_MAX_MENS;0.000396025293159;0.00055985299237;0.000555578635633;0.000667725948516;0.000657456431323;0.000343939554028;0.000402221564568;0.000211620687932;0.00047430263844112496;0.001002236971849;0.0007382698051450625
CURSOS_GRAD_VESPERTINO;0.0;0.0;0.000154730588623;0.00017075307167;0.002950743306423;0.00026337637924;0.0;0.000236557323539;0.000472020083686875;0.000336903170657;0.0004044616271719375
ANO_2022;0.000691119265417;0.000119016793601;0.000249757189286;0.0003931720043;3.0465973087e-05;0.000205706665943;0.000637200021725;0.001241039241205;0.0004459346443205;0.000261560454156;0.00035374754923825
DIA_DA_SEMANA_qui;0.000464708991855;0.000151743552876;0.001373149508111;0.000543369441366;0.000158853295492;0.000321520605738;0.000271762402612;0.000244587991855;0.000441211973738125;0.001192702545193;0.0008169572594655625
DIA_DA_SEMANA_seg;0.000320823545974;0.000150216955188;0.000159793651904;0.000825507354635;0.000138129198171;0.000347095989355;0.000663206164419;0.000777149782971;0.00042274033032712504;0.000853174193622;0.0006379572619745625
MÊS_jul;3.3450635805e-05;0.000168862860193;0.001531062410193;1.8465042036e-05;0.000351641510301;0.00022704229061;0.000683405768118;1.6675990629e-05;0.00037882581348562495;7.8346279307e-05;0.0002285860463963125
ANO_2017;9.1000320183e-05;0.000447026262963;0.00016930666734;0.000101469191334;0.000502296280428;0.000940797706895;0.000236403400691;0.000352146219587;0.000355055756177625;9.9192689239e-05;0.0002271242227083125
MÊS_ago;0.000340747859071;0.001432668567502;0.000573172185667;2.4525941312e-05;3.7186415693e-05;7.73151788e-05;0.000235423505341;6.7416979424e-05;0.00034855707910125006;0.00081178467991;0.0005801708795056251
MÊS_dez;3.847685126e-05;5.0729196445e-05;0.001062399753423;9.2892830167e-05;0.00031072785775;0.000779504438422;2.9378659196e-05;0.000129510794475;0.00031170254764225;0.001230341610689;0.000771022079165625
DIA_DA_SEMANA_ter;8.0169696715e-05;0.000219330990487;0.000119861998829;0.00081188316615;0.000163276630103;0.000173037183431;0.000272744031043;0.000338314478476;0.00027232727190425;0.000890731339991;0.000581529305947625
MÊS_out;2.8027501047e-05;0.001320333493084;5.669170839e-05;3.7864742587e-05;0.000159471443304;1.9790746947e-05;9.9301538899e-05;0.000279438516953;0.000250114961401375;0.000628750798475;0.0004394328799381875
CURSOS_GRAD_MATUTINO;0.0;0.0;9.797508075e-06;5.2514484613e-05;0.001373550149081;0.000300555292508;0.0;0.000112488794192;0.00023111327855862497;0.000539338131855;0.0003852257052068125
CURSOS_TEC_SUBSEQUENTE;0.000462412802324;0.0;0.00029153796295;0.000314887478195;0.000562968972389;5.1763894163e-05;0.000135108798736;3.67768412e-06;0.000227794699109625;0.0012726217105;0.0007502082048048125
ANO_2016;8.9940796998e-05;0.000107266232055;0.00048517034455;0.000101196733783;3.7013830893e-05;0.000274797681576;0.000581424735725;6.5695173099e-05;0.00021781319108487497;3.6359931867e-05;0.0001270865614759375
MÊS_abr;0.000109554730261;0.000164491233854;0.00018682657976;0.000150634873474;0.00019080669864;0.00029055893672;0.00026503950572;0.000329736207509;0.00021095609574225;0.002027811695195;0.001119383895468625
CURSOS_POS;6.7849449223e-05;0.0;0.000201549466928;0.000459105188073;0.0;0.0;0.000340881634324;0.00032276538095;0.00017401888993725;0.000485893045593;0.00032995596776512503
MÊS_nov;0.000102583990139;0.000287325322435;9.2266843053e-05;0.000270161073832;8.2308947824e-05;0.000123470833299;6.1815449119e-05;0.000119684538575;0.0001424521247845;0.00047164796399;0.00030705004438725
MÊS_set;0.000119237424882;0.000166224297748;3.9309816275e-05;7.6115578863e-05;0.00016105457992;0.000153709719114;0.000287839823635;9.9598353587e-05;0.000137886199253;0.000284978996145;0.000211432597699
MÊS_mai;0.000159124105975;7.0744944844e-05;4.1437158156e-05;0.000222424576387;7.6630983389e-05;5.8893293094e-05;9.18331633e-05;0.000128959533719;0.00010625596985799999;0.000178818704963;0.0001425373374105
MÊS_jun;3.5011643673e-05;0.000245977679987;3.0000272205e-05;5.4422199891e-05;3.376235063e-05;8.7084735609e-05;0.000216262387456;3.9533689685e-05;9.275686989199999e-05;0.00023549482934;0.000164125849616
CURSOS_TEC_CONCOMITANTE;0.0;0.0;0.0;0.0;0.0;0.00022120424083;0.0;0.0;2.765053010375e-05;3.0791791645e-05;2.9221160874375e-05
ANO_2015;0.0;0.0;0.0;0.0;0.0;0.0;4.8546221034e-05;0.000134343358583;2.2861197452125e-05;7.356299936e-06;1.51087486940625e-05
GREVE;0.0;0.0;0.0;0.0;0.0;0.0;7.3253613439e-05;0.0;9.156701679875e-06;0.003771714948225;0.0018904358249524375
PRECIPITAÇÃO_MIN_MENS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2157972727e-05;6.0789863635e-06
CAMPUS_PALMAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000255089771402;0.000127544885701
CAMPUS_JACAREZINHO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1520277149e-05;2.07601385745e-05
CAMPUS_LONDRINA - NORTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAMPUS_LONDRINA - CENTRO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.1687677798e-05;4.0843838899e-05
CAMPUS_JAGUARIAÍVA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000123100707328;6.1550353664e-05
CAMPUS_FOZ DO IGUAÇU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000144317281395;7.21586406975e-05
CAMPUS_CURITIBA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4806158856e-05;1.2403079428e-05
CAMPUS_CORONEL VIVIDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000298414826264;0.000149207413132
CAMPUS_COLOMBO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAMPUS_CASCAVEL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.8940995834e-05;3.9470497917e-05
CAMPUS_CAPANEMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.140035445e-05;3.5700177225e-05
CAMPUS_CAMPO LARGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001003106006524;0.000501553003262
CAMPUS_BARRACÃO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000804548491598;0.000402274245799
CAMPUS_ASTORGA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5161810135e-05;1.75809050675e-05
CAMPUS_ASSIS CHATEAUBRIAND;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.8877263716e-05;3.4438631858e-05
CAMPUS_ARAPONGAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANO_2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANO_2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000477032309301;0.0002385161546505
CAMPUS_IVAIPORÃ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.2102822985e-05;4.10514114925e-05
CAMPUS_IRATI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6450231814e-05;2.8225115907e-05
CAMPUS_GOIOERÊ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.226918279e-05;2.6134591395e-05
CAMPUS_PARANAGUÁ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.9724926132e-05;2.9862463066e-05
CAMPUS_PARANAVAÍ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.347180539e-05;3.6735902695e-05
CAMPUS_PINHAIS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028340790202;0.00014170395101
CAMPUS_PITANGA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000115612653451;5.78063267255e-05
CAMPUS_QUEDAS DO IGUAÇU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000204842830643;0.0001024214153215
CAMPUS_TELÊMACO BORBA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000117245626841;5.86228134205e-05
CAMPUS_UMUARAMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.833183492e-05;3.416591746e-05
CAMPUS_UNIÃO DA VITÓRIA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.4201413629e-05;2.21007068145e-05
