FEATURE;ASSIS CHATEAUBRIAND;BARRACÃO;CAMPO LARGO;FOZ DO IGUAÇU;IRATI;IVAIPORÃ;PARANAGUÁ;PARANAVAÍ;MÉDIA;TODOS;MÉDIA FINAL
LAG_03;0.000956004861962;0.00746024773997;0.001565188039254;0.001263433504976;0.001979709231971;0.009140850858617;0.002060728641987;0.004312301355951;0.0035923080293359996;0.004323991068502;0.003958149548919
LAG_04;0.001335603287433;0.001783525769499;0.00362937973602;0.002032897212964;0.001961376652214;0.009866810526985;0.002212318202633;0.003673252283246;0.00331189545887425;0.002121328110534;0.002716611784704125
LAG_09;0.001020188536837;0.004315296206411;0.001156740684251;0.001594653901947;0.001854773602108;0.002277753675819;0.004928152976256;0.008890456046294;0.003254751953740375;0.001585440289673;0.0024200961217066873
MÊS_mar;0.000933457985152;0.000425181239549;0.000484009972104;0.001933852907706;0.003118244664914;0.00274973586294;0.00565538022055;0.005004319307946;0.0025380227701076253;0.012104979894407;0.007321501332257313
LAG_10;0.002530247504041;0.00135922542729;0.001228235698606;0.004912004548827;0.000879885638263;0.000766848338165;0.001670793314028;0.003729593933462;0.0021346043003352497;0.002158363316272;0.002146483808303625
TEMP_MÉD_MIN_MENS;0.002658719105059;0.002186760625559;0.001969871040711;0.00123169287574;0.000527214021182;0.001630978214791;0.001709861271142;0.004085967171174;0.00200013304066975;0.001058421629441;0.0015292773350553748
TEMP_MÉD_MÉD_MENS;0.00231617191789;0.000891761212567;0.002298970689629;0.002644527788837;0.003651843797394;0.000478892375017;0.001725421533457;0.001885053582618;0.001986580362176125;0.000810388616499;0.0013984844893375624
LAG_07;0.001440714013968;0.001555473298653;0.001536488975011;0.001417387730349;0.003656920921986;0.001300108239399;0.002902476876525;0.001609835880557;0.0019274257420559997;0.002937437677822;0.002432431709939
PRECIPITAÇÃO_ACC_MENS;0.000970069996128;0.003251494918922;0.003256822507158;0.000534100145937;0.000586809265469;0.003196446499032;0.000747148381844;0.001940041465405;0.001810366647486875;0.001298660212315;0.0015545134299009375
PRECIPITAÇÃO_MAX_MENS;0.000748272971218;0.001786309200406;0.003252890328385;0.00148669212605;0.000473994911018;0.002146903286824;0.002129314048558;0.001333543672032;0.001669740068061375;0.001146374512545;0.0014080572903031876
TEMP_MÉD_MAX_MENS;0.000475808093051;0.002356171464656;0.002765613797235;0.001497838893396;0.000754211844716;0.00038548392101;0.001337506713159;0.000550188027441;0.0012653528443329998;0.001150705184343;0.0012080290143379998
ANO_2023;0.000329259290514;0.001750252440641;4.6558754403e-05;0.000306224888306;0.005792923017469;0.000439258286729;0.000201424945698;0.000632596607973;0.0011873122789666248;0.000881210273292;0.0010342612761293124
TEMP_MIN_MIN_MENS;0.001365080641181;0.000907811290999;0.000914066257873;0.002334252326861;0.00076653772003;0.000678675372907;0.001359075874895;0.000957488696267;0.001160373522626625;0.000803885634067;0.0009821295783468125
TEMP_MIN_MÉD_MENS;0.001955496258391;0.001577460454143;0.001442556395161;0.000902242460291;0.000534107343612;0.000796784292527;0.000835646649411;0.000982884139316;0.0011283972491065;0.000615152070612;0.00087177465985925
CURSOS_TEC_INTEGRADO;0.000683690909886;0.000211501397479;0.005836093077397;0.001248538539983;0.0;0.0;4.7016042222e-05;0.000362190691274;0.001048628832280125;0.001218985369687;0.0011338071009835626
DIA_DA_SEMANA_sex;0.000210547035084;0.00086201944387;0.000807184340644;0.004900359070388;0.000186356354618;0.000329347403952;0.000249221515683;0.000407002474279;0.0009940047048147501;0.000596789799355;0.0007953972520848751
FERIADO;0.000202372284687;0.000878304143236;0.000503180640053;0.001402414858077;0.000843468496553;0.000371315236822;0.002591379949652;0.00109574443641;0.0009860225056862498;0.001721856024565;0.0013539392651256248
PRECIPITAÇÃO_MÉD_MENS;0.000755910176085;0.002757288102017;0.000701536097711;0.0004704042383;0.000296635481616;0.001383991670665;0.000881311005352;0.000454375872793;0.000962681580567375;0.000645011669032;0.0008038466247996875
MÊS_jan;0.000771919089223;0.000373437522196;0.002214955314167;0.00030633809617;0.00042912689201;0.001057232458469;5.6147619184e-05;0.001924556395452;0.000891714173358875;0.000468590951885;0.0006801525626219375
DIA_DA_SEMANA_qua;0.000126700470775;0.000493663157135;0.001467752381838;0.000244860826408;0.000680315628375;0.002832002311924;0.000227214173345;0.000437080514162;0.0008136986829952499;0.001017858312032;0.000915778497513625
MÊS_fev;4.8687908301e-05;0.000219077191936;0.001745700154333;0.000369588857543;0.000179137161596;0.000614237593047;0.003221029392223;7.4037157381e-05;0.0008089369270449999;0.000935017284148;0.0008719771055965
ANO_2019;0.001681860515388;0.000474046599478;0.00057749814449;0.000955994855683;0.001772860857903;0.000398804706172;0.000231890253548;4.0934915118e-05;0.0007667363559724999;9.9373980854e-05;0.00043305516841324993
TEMP_MAX_MAX_MENS;0.000731492178693;0.000977627034827;0.000462689342684;0.001132072412912;0.000383123983825;0.00054273804805;0.000452215348062;0.000807402277217;0.0006861700782837501;0.000904423503333;0.000795296790808375
DIA_DA_SEMANA_dom;0.001230314568779;0.000595595345587;0.000558767296946;0.000284146230821;0.000216029591107;0.001044807633283;0.000178700474899;0.001155118798885;0.000657934992538375;0.004533297058568;0.0025956160255531874
TEMP_MAX_MÉD_MENS;0.000365998538267;0.000684586002965;0.000515890153685;0.001358947204907;0.000476258380295;0.000610398493385;0.000381718753879;0.000761706718241;0.0006444380307029999;0.000850705229356;0.0007475716300295
DIA_DA_SEMANA_sáb;0.000201381986003;0.001331914617264;0.001358834420997;0.000666827309507;0.000324215587968;0.000610912946073;0.000333157005134;0.000129205455842;0.0006195561660984999;0.000613260692954;0.00061640842952625
TEMP_MAX_MIN_MENS;0.000385947534115;0.000708216580138;0.000929149997683;0.000639622841642;0.000574500052913;0.000577802232942;0.00059364058097;0.000186674685439;0.00057444431323025;0.000827157748019;0.000700801030624625
DIA_DA_SEMANA_qui;0.000771079840757;0.00016546295364;0.000985210322043;0.000360850342977;0.000322861426653;0.000382459860973;0.00072548504936;0.000102401347856;0.000476976393032375;0.00102690971042;0.0007519430517261875
DIA_DA_SEMANA_seg;0.000508155458116;0.000247544437011;0.000664395501252;0.000612356457418;0.000104815906912;0.00030821846383;0.00053499236389;0.000709916982771;0.0004612994464;0.000837791212043;0.0006495453292215
CURSOS_GRAD_NOTURNO;0.002408147027018;0.0;0.000546107748166;5.7539588847e-05;4.076048635e-05;0.0001626064793;0.000437753753917;0.0;0.00045661438544975;0.001348521064715;0.000902567725082375
ANO_2022;0.000536026937557;9.4455572595e-05;6.6399929785e-05;0.000611907736677;7.9975273236e-05;0.000669608398202;6.8496460133e-05;0.001257233899947;0.0004230130260165;0.000249177802221;0.00033609541411875
ANO_2017;0.000108933293389;0.000480683270118;0.000130055253422;7.2227556055e-05;0.00029906636311;0.001528232798313;0.000450020375451;6.5262098472e-05;0.00039181012604125;9.5400247362e-05;0.000243605186701625
DIA_DA_SEMANA_ter;0.00027281656592;0.000213349034994;0.000211685317091;0.001376245945124;0.000129549952104;0.000298396145575;0.000267115416419;0.000238911913779;0.00037600878637574994;0.000849806842017;0.000612907814196375
ANO_2020;0.000589531068974;0.000354762911235;0.000717750399256;8.5689448567e-05;0.000216021337909;0.000440005170802;0.000299290800508;0.000191995992531;0.00036188089122275;0.001128785471645;0.000745333181433875
MÊS_dez;3.9315138625e-05;0.000160792345127;0.000602442695645;5.3489407961e-05;0.000275100656687;0.001570026730482;9.9789038562e-05;5.5291643766e-05;0.00035703095710687497;0.001052409521327;0.0007047202392169375
ANO_2018;4.6829347647e-05;0.000916581408802;0.00031065356183;0.000146167145287;0.000179130513103;0.000811468980742;0.000202612290769;0.000198668809857;0.000351514007254625;8.8857636497e-05;0.0002201858218758125
ANO_2021;5.8956135718e-05;0.002104869779838;0.000146526259698;0.000100591203356;0.000254946928796;4.942133935e-06;0.000114668971511;1.2469764723e-05;0.000349746397196875;0.000206370093016;0.0002780582451064375
MÊS_ago;0.000514255884653;0.000860826716887;0.000911182665923;1.3310386556e-05;1.1927546271e-05;0.000103418067723;7.1476133551e-05;0.000139163521738;0.00032819511541275003;0.000893100779026;0.0006106479472193751
MÊS_jul;4.1392006683e-05;6.6383999684e-05;0.000351542658252;0.000554244498013;7.9845517182e-05;0.000637634629789;0.000691894870112;3.8649402271e-05;0.00030769844774825;7.539695066e-05;0.00019154769920412502
CURSOS_TEC_SUBSEQUENTE;0.000205050140613;0.0;0.000286387548119;0.000219748032367;0.001144060948394;0.000407315955879;0.000119058502564;2.090997401e-05;0.00030031638774325;0.001184776358693;0.000742546373218125
CURSOS_GRAD_VESPERTINO;0.0;0.0;0.0;0.000208771551631;0.001829278111374;9.9245423699e-05;0.0;0.000236104069003;0.000296674894463375;0.000517862769259;0.0004072688318611875
CURSOS_POS;2.7568671324e-05;0.0;0.000535854076219;0.000178956215422;0.0;0.0;0.000992619564668;0.000608551186516;0.000292943714268625;0.000566018381872;0.0004294810480703125
CURSOS_GRAD_MATUTINO;0.0;0.0;9.5516591082e-05;0.000263218273553;0.001154582499828;0.000287797415127;0.0;0.000191765777716;0.00024911006966325003;0.000549116142397;0.000399113106030125
ANO_2016;2.3315805449e-05;0.000143871352378;0.000495765507252;5.5335009518e-05;2.429649129e-05;0.000182263047258;0.000370271823697;0.000217536021964;0.00018908188235075001;4.994675359e-05;0.000119514317970375
MÊS_abr;6.9501885517e-05;0.000209598012636;0.000114962554872;4.5705364768e-05;7.2117656997e-05;0.000130554012019;0.000157154038981;0.000365382517117;0.000145622005363375;0.001957460409414;0.0010515412073886874
MÊS_set;4.0114521638e-05;0.000125049366955;7.3466991226e-05;7.601102535e-05;9.947996225e-05;0.000227214841327;0.000353071791216;9.3199295231e-05;0.00013595097439912502;0.000189869180321;0.00016291007736006253
MÊS_out;8.8375110183e-05;0.000560502767506;2.8609998913e-05;4.7536380222e-05;8.5621058525e-05;2.5677847978e-05;4.4607837973e-05;9.1317036211e-05;0.00012153100468887499;0.000499171539369;0.00031035127202893746
MÊS_nov;8.0288198221e-05;7.8322388513e-05;0.000126132594778;0.000199701766479;2.6074908327e-05;5.6102814219e-05;7.0002663373e-05;9.4901199082e-05;9.1440816624e-05;0.00055405181004;0.000322746313332
MÊS_jun;2.1173444982e-05;0.000369390558488;2.0742222758e-05;3.9796314038e-05;1.8257235344e-05;7.5353791093e-05;2.9820807411e-05;2.8637858717e-05;7.539652910387502e-05;0.000283838968211;0.0001796177486574375
MÊS_mai;0.000121751256432;4.4781003591e-05;3.2835772829e-05;0.00011322386462;4.8391302581e-05;6.4576143124e-05;6.0851494811e-05;8.9409664568e-05;7.197756281950001e-05;0.00017515954723;0.00012356855502475002
CURSOS_TEC_CONCOMITANTE;0.0;0.0;0.0;0.0;0.0;0.000439557804636;0.0;0.0;5.49447255795e-05;3.1298307885e-05;4.312151673225e-05
ANO_2015;0.0;0.0;0.0;0.0;0.0;0.0;8.3757981255e-05;8.6384881695e-05;2.126785786875e-05;6.67730261e-06;1.3972580239375e-05
GREVE;0.0;0.0;0.0;0.0;0.0;0.0;1.7875111937e-05;0.0;2.234388992125e-06;0.004201430650035;0.0021018325195135625
PRECIPITAÇÃO_MIN_MENS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.662647631e-06;4.8313238155e-06
CAMPUS_PALMAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000290014041645;0.0001450070208225
CAMPUS_JACAREZINHO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6666741632e-05;2.3333370816e-05
CAMPUS_LONDRINA - NORTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAMPUS_LONDRINA - CENTRO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5132010539e-05;2.75660052695e-05
CAMPUS_JAGUARIAÍVA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000122647686956;6.1323843478e-05
CAMPUS_FOZ DO IGUAÇU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000130552261021;6.52761305105e-05
CAMPUS_CURITIBA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1687281876e-05;2.0843640938e-05
CAMPUS_CORONEL VIVIDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000257293118632;0.000128646559316
CAMPUS_COLOMBO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAMPUS_CASCAVEL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000138343365682;6.9171682841e-05
CAMPUS_CAPANEMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7371430661e-05;4.86857153305e-05
CAMPUS_CAMPO LARGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000688408120199;0.0003442040600995
CAMPUS_BARRACÃO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000901673632562;0.000450836816281
CAMPUS_ASTORGA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2134121132e-05;2.1067060566e-05
CAMPUS_ASSIS CHATEAUBRIAND;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9358014749e-05;3.46790073745e-05
CAMPUS_ARAPONGAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANO_2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANO_2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000451081217499;0.0002255406087495
CAMPUS_IVAIPORÃ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.3492729156e-05;3.1746364578e-05
CAMPUS_IRATI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.2146511077e-05;2.60732555385e-05
CAMPUS_GOIOERÊ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6898136399e-05;2.84490681995e-05
CAMPUS_PARANAGUÁ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.6724465579e-05;3.33622327895e-05
CAMPUS_PARANAVAÍ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.6668918771e-05;3.83344593855e-05
CAMPUS_PINHAIS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000296248099687;0.0001481240498435
CAMPUS_PITANGA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7154373813e-05;4.85771869065e-05
CAMPUS_QUEDAS DO IGUAÇU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017789332784;8.894666392e-05
CAMPUS_TELÊMACO BORBA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000141230553582;7.0615276791e-05
CAMPUS_UMUARAMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000101549780884;5.0774890442e-05
CAMPUS_UNIÃO DA VITÓRIA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.282619826e-05;2.641309913e-05
