FEATURE;ASSIS CHATEAUBRIAND;BARRACÃO;CAMPO LARGO;FOZ DO IGUAÇU;IRATI;IVAIPORÃ;PARANAGUÁ;PARANAVAÍ;MÉDIA;TODOS;MÉDIA FINAL
DIA_DA_SEMANA_sáb;0.000217703685014;0.000826188440613;0.001149306716104;0.001406855866058;0.000142955317016;0.000681463458799;0.000268308776249;0.000408129764049;0.0006376140029877501;0.000563581842605;0.0006005979227963751
TEMP_MAX_MIN_MENS;0.000690164764668;0.000795864700574;0.000380786365844;0.001230810261991;0.000370682405524;0.000415425722599;0.000452136965367;0.000647294028308;0.0006228956518593749;0.000928168879449;0.0007755322656541875
DIA_DA_SEMANA_qui;0.00067597686249;0.000381481905286;0.001699960019037;0.000874899851522;0.00042087256752;0.000318080109182;0.000415908854409;0.000147918258083;0.000616887303441125;0.000810369275373;0.0007136282894070626
DIA_DA_SEMANA_seg;0.00032751468059;0.000376388088725;0.001110596320935;0.000963903468529;0.000227019221756;0.000578814184481;0.000710349400242;0.000301167386588;0.0005744690939807499;0.000577248389496;0.000575858741738375
ANO_2017;8.0138985014e-05;0.000168370680527;0.000154612222306;0.000104171126963;0.000354496377973;0.003115209052844;0.000163297840718;0.000182260453543;0.000540319592486;0.000115556406544;0.000327937999515
ANO_2018;0.000272073140305;0.001429988217715;0.000538364660577;5.5458726182e-05;0.000158688532292;0.000737369953396;0.000397218594715;0.000506371254524;0.00051194163496325;0.000102917588302;0.000307429611632625
DIA_DA_SEMANA_qua;0.000126218669756;0.000842280142327;0.001258793211163;0.000327345565487;0.000270607914682;0.000581212508134;0.000209685041661;0.000358047574762;0.0004967738284965;0.001304752885536;0.00090076335701625
DIA_DA_SEMANA_ter;0.000224300382722;0.000640768232592;0.000209863966546;0.000674306744863;0.000220123371082;0.000358165261044;0.000200959207608;0.000292168724479;0.000352581986367;0.000849630429394;0.0006011062078805
MÊS_jul;0.000105690653527;0.000173071813497;0.001082158182991;0.000622011034574;0.000353514378446;0.000219025685878;0.00016646537113;7.7216720467e-05;0.00034989423006375;9.4648585772e-05;0.000222271407917875
ANO_2022;0.000676997538156;0.000112285438168;0.000129197028145;0.000492660696671;8.9560866258e-05;0.00016487825606;0.00014856949121;0.000708670292356;0.000315352450878;0.0002448620811;0.000280107265989
CURSOS_TEC_SUBSEQUENTE;0.000169690820679;0.0;0.000404318371573;0.000416815044913;0.000779706024815;0.000506269941486;4.892276102e-05;3.600369685e-06;0.000291165416771375;0.001524232571473;0.0009076989941221874
MÊS_dez;4.2824617966e-05;0.000252568449766;0.000773285687903;7.9177089504e-05;6.7815632246e-05;0.001036838575154;4.6861727494e-05;2.9103061112e-05;0.000291059355143125;0.000962188226528;0.0006266237908355625
CURSOS_GRAD_MATUTINO;0.0;0.0;0.0;0.000129404324613;0.001710073676074;0.000179141333641;0.0;0.000205746837261;0.00027804577144862496;0.000490653285438;0.0003843495284433125
MÊS_ago;0.000629399903416;0.000879235891377;0.000421382872675;8.298995888e-06;4.0221392185e-05;7.9597157876e-05;6.4053960852e-05;4.6033479364e-05;0.000271027956704125;0.000822932168681;0.0005469800626925625
CURSOS_POS;4.6124131232e-05;0.0;0.000276010850479;0.000281852489677;0.0;0.0;0.000993674070829;0.000493751300505;0.00026142660534024997;0.000629169362451;0.000445297983895625
MÊS_out;7.2935413942e-05;0.001227443090206;6.8419345976e-05;2.8712687812e-05;0.000107748104509;6.699071868e-05;7.4078501457e-05;0.000312477945175;0.000244850725969625;0.000526648519194;0.0003857496225818125
CURSOS_GRAD_VESPERTINO;0.0;0.0;2.5302901879e-05;7.2018612657e-05;0.001267826855269;0.000219430852769;0.0;0.000124805179626;0.000213673050275;0.00049760971598;0.0003556413831275
ANO_2016;5.1197829041e-05;0.000100942435661;0.000293275248974;0.000137447719182;2.9476671845e-05;0.000194693279893;0.000361352004192;0.000108635826959;0.00015962762696837497;4.2042305799e-05;0.00010083496638368749
MÊS_nov;0.000132096793681;0.000186003055411;0.000169804101429;0.000392502221277;5.5853102502e-05;0.000151351595995;5.3979764618e-05;6.295015586e-05;0.000150567598846625;0.000551931249633;0.00035124942423981253
MÊS_abr;0.0001812488267;0.000252049675095;6.6975694024e-05;7.1142355577e-05;0.000115329553158;8.5402584535e-05;0.000246778791045;0.000165938400908;0.00014810823513025;0.001879363038134;0.001013735636632125
MÊS_set;7.3150318779e-05;0.000145760191956;9.9881535881e-05;7.7823938708e-05;7.2121801899e-05;0.000179385186376;0.000171838690146;0.000176054292784;0.00012450199456612502;0.000226605249333;0.0001755536219495625
CURSOS_TEC_CONCOMITANTE;0.0;0.0;0.0;0.0;0.0;0.000485971787083;0.0;0.0;6.0746473385375e-05;3.1795332792e-05;4.62709030886875e-05
MÊS_mai;6.2640932266e-05;5.1116096702e-05;3.4696983746e-05;6.9671933125e-05;7.2606270806e-05;8.7047155065e-05;4.0446708934e-05;3.5000752265e-05;5.6653354113625e-05;0.000126259966529;9.14566603213125e-05
MÊS_jun;2.7592991262e-05;0.00018415588286;2.2793779899e-05;5.3603232737e-05;1.8376937844e-05;2.7824665025e-05;4.6061073621e-05;6.2416574573e-05;5.5353142227625e-05;0.000320504750406;0.0001879289463168125
ANO_2015;0.0;0.0;0.0;0.0;0.0;0.0;0.000107571557185;8.4226556891e-05;2.3974764259500003e-05;7.596437699e-06;1.5785600979250003e-05
GREVE;0.0;0.0;0.0;0.0;0.0;0.0;0.000114772838787;0.0;1.4346604848375e-05;0.004002418252326;0.0020083824285871874
PRECIPITAÇÃO_MIN_MENS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1141894096e-05;5.570947048e-06
CAMPUS_PALMAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000277603312288;0.000138801656144
CAMPUS_JACAREZINHO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8479718377e-05;2.42398591885e-05
CAMPUS_LONDRINA - NORTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAMPUS_LONDRINA - CENTRO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.3647603179e-05;3.68238015895e-05
CAMPUS_JAGUARIAÍVA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010613289747;5.3066448735e-05
CAMPUS_FOZ DO IGUAÇU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000105373626342;5.2686813171e-05
CAMPUS_CURITIBA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9532897876e-05;1.4766448938e-05
CAMPUS_CORONEL VIVIDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000302681975679;0.0001513409878395
CAMPUS_COLOMBO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAMPUS_CASCAVEL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.7307382016e-05;4.3653691008e-05
CAMPUS_CAPANEMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.1513337954e-05;4.5756668977e-05
CAMPUS_CAMPO LARGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000947383830287;0.0004736919151435
CAMPUS_BARRACÃO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000705991536199;0.0003529957680995
CAMPUS_ASTORGA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0157405293e-05;2.00787026465e-05
CAMPUS_ASSIS CHATEAUBRIAND;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4654389117e-05;2.73271945585e-05
CAMPUS_ARAPONGAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANO_2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANO_2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000592776681992;0.000296388340996
CAMPUS_IVAIPORÃ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.9157730277e-05;3.95788651385e-05
CAMPUS_IRATI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.1901778599e-05;4.59508892995e-05
CAMPUS_GOIOERÊ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.8154101076e-05;2.9077050538e-05
CAMPUS_PARANAGUÁ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9954759462e-05;3.4977379731e-05
CAMPUS_PARANAVAÍ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.4836634878e-05;4.2418317439e-05
CAMPUS_PINHAIS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000220649250883;0.0001103246254415
CAMPUS_PITANGA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000111939184271;5.59695921355e-05
CAMPUS_QUEDAS DO IGUAÇU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000148932920019;7.44664600095e-05
CAMPUS_TELÊMACO BORBA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011804232185;5.9021160925e-05
CAMPUS_UMUARAMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.3800712916e-05;3.6900356458e-05
CAMPUS_UNIÃO DA VITÓRIA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.427755658e-05;2.713877829e-05
