FEATURE;ASSIS CHATEAUBRIAND;BARRACÃO;CAMPO LARGO;FOZ DO IGUAÇU;IRATI;IVAIPORÃ;PARANAGUÁ;PARANAVAÍ;MÉDIA;TODOS;MÉDIA FINAL
LAG_03;0.001443847268528;0.007366229291838;0.002168170414965;0.002184377951956;0.002876667804964;0.014465978170848;0.001764010032162;0.007242476304919;0.004938969655022499;0.003967687003042;0.00445332832903225
LAG_05;0.005360982917151;0.002217353021968;0.004704375714041;0.000883477147431;0.002808892480174;0.009695052663616;0.002876643196625;0.007189968122651;0.004467093157957125;0.00888771989851;0.006677406528233562
TEMP_MIN_MAX_MENS;0.000534478831212;0.006975461534756;0.00302396136049;0.001101081923482;0.000504031556805;0.00047283292641;0.017192491455059;0.002015999286476;0.003977542359336251;0.000711558630311;0.002344550494823625
LAG_11;0.006129478392401;0.004791092213786;0.007390182728687;0.001102381656443;0.001684413308689;0.002774765286766;0.001293408812863;0.003775939444684;0.0036177077305398755;0.014935610770577;0.009276659250558438
MÊS_mar;0.002446427068743;0.000995033804595;6.3240547037e-05;0.002033765785307;0.002601394085332;0.002824687465417;0.009847054605462;0.007852501877177;0.0035830131548837503;0.012180469180742;0.007881741167812876
LAG_09;0.002829823907015;0.003419852039901;0.001125690193441;0.002251005124556;0.001363659312499;0.002671815015084;0.004898670215035;0.008608152993931;0.00339608360018275;0.001545768832361;0.002470926216271875
LAG_08;0.001792057556449;0.007213450861778;0.004100459284214;0.004000258703356;0.001996677456803;0.001547748189235;0.003986342005805;0.001777319679884;0.0033017892171905002;0.002441296752729;0.0028715429849597504
LAG_04;0.001294031614223;0.001953773996268;0.001748453829946;0.003508249336493;0.001941815927927;0.006824422642662;0.001359205572515;0.002824887595345;0.0026818550644223753;0.001911481404743;0.0022966682345826874
TEMP_MÉD_MÉD_MENS;0.002862848924084;0.00103590561111;0.001684787892056;0.004321717384237;0.000931595532652;0.000422571773758;0.003286811394554;0.002028758028205;0.0020718745675819997;0.00072369071553;0.001397782641556
LAG_07;0.001242602442061;0.002438794222138;0.001514708866502;0.000660089842056;0.003330625060579;0.002022271484466;0.003698628195233;0.001630455835327;0.0020672719935452503;0.002925093408526;0.002496182701035625
PRECIPITAÇÃO_MAX_MENS;0.001426768534158;0.002626330706508;0.003579920637245;0.0011463374143;0.000593422055791;0.003087041078456;0.002439811336801;0.000822083510221;0.001965214409185;0.001111776136001;0.001538495272593
LAG_10;0.001829930965103;0.0018970714395;0.001183675309413;0.003935767175018;0.000619787210506;0.001667135318056;0.00128535514202;0.003293870889864;0.001964074181185;0.00222491080438;0.0020944924927825
TEMP_MÉD_MIN_MENS;0.002188527997291;0.002575308554788;0.001603516239152;0.001996033921716;0.000437217317722;0.001005021911903;0.000923343143305;0.003783425759986;0.0018140493557328747;0.001053252923344;0.0014336511395384374
PRECIPITAÇÃO_ACC_MENS;0.000670715969314;0.002736888699291;0.003310024920693;0.000890770303909;0.001168180939548;0.001407833243293;0.001021308549073;0.001539157053401;0.0015931099598152502;0.001202987064216;0.001398048512015625
TEMP_MIN_MIN_MENS;0.002291992622277;0.001027665795561;0.001310522709445;0.003732539983941;0.000520152504253;0.000752876653899;0.000719478646797;0.000543902216146;0.0013623913915398749;0.000707869946647;0.0010351306690934373
TEMP_MÉD_MAX_MENS;0.000861987110013;0.002139673649464;0.00155132187302;0.001592584022201;0.000395596064178;0.000735200446693;0.00182809923731;0.001512938358254;0.001327175095141625;0.001050098094341;0.0011886365947413125
TEMP_MIN_MÉD_MENS;0.001156429074955;0.001046071254185;0.001732426253483;0.002334427633074;0.001114033344726;0.000688409092357;0.001499634113613;0.000598109410272;0.001271192522083125;0.000559371899867;0.0009152822109750624
CURSOS_TEC_INTEGRADO;0.00089578618179;0.000359902023384;0.007135539516257;0.000241841380682;0.0;0.0;3.2487620278e-05;9.1422109771e-05;0.00109462235402025;0.001645347641251;0.001369984997635625
DIA_DA_SEMANA_sex;0.00040925708257;0.000565803434823;0.001708503580771;0.00390085605199;0.000186727843616;0.000458555606213;0.000274456203785;0.000745887936572;0.0010312559675425;0.000369500675586;0.0007003783215642499
MÊS_fev;4.193344784e-05;0.000234190161362;0.001965351904822;0.000167215276624;0.000223621773191;0.000281430082238;0.004763980393818;0.000188969540085;0.0009833365724975;0.001113979244356;0.00104865790842675
PRECIPITAÇÃO_MÉD_MENS;0.000573761533983;0.002175657238075;0.000653273898335;0.000463339747246;0.00037173249795;0.001206726867832;0.000857197884011;0.000516342720033;0.000852254048433125;0.000388836827071;0.0006205454377520625
ANO_2021;6.4907015683e-05;0.004804109143397;0.00083237182916;9.377463728e-05;0.000588582953199;0.000118579229877;1.7881612187e-05;0.000169059203892;0.0008361582030843751;0.000233272793197;0.0005347154981406875
FERIADO;0.000314875484549;0.000893870734289;0.000438127651187;0.000553406780717;0.001138866634651;0.000502503324854;0.000919417622839;0.001589605630045;0.0007938342328913749;0.001862465704935;0.0013281499689131874
DIA_DA_SEMANA_qua;0.000103260068769;0.000742893753831;0.001926481588031;0.000472770026453;0.00038418205896;0.002048538141339;0.00019829485914;0.000294352870813;0.000771346670917;0.001274287597475;0.001022817134196
MÊS_jan;0.000921659770335;0.000451428779078;0.001109457699795;0.000322953658941;0.000628230592421;0.000205477704844;0.001140594205494;0.001250369396131;0.000753771475879875;0.000501482171205;0.0006276268235424374
TEMP_MAX_MAX_MENS;0.000763834799607;0.000758207362743;0.000585856120636;0.001530598569595;0.00075418450724;0.000320198376198;0.000277251067655;0.000791707113383;0.0007227297396321249;0.00107191398807;0.0008973218638510625
ANO_2023;4.3434722073e-05;0.000950021389316;0.000230048330173;0.000442016845501;0.002703665405585;0.000338127910329;0.000153826825942;0.000757967261849;0.000702388586346;0.000740984004036;0.000721686295191
ANO_2019;0.001446714290419;0.000320325803861;0.000488699471507;0.000856723411477;0.001045690833655;0.000517837869293;0.000104549633996;0.000148503546083;0.000616130607536375;9.3900278645e-05;0.00035501544309068754
DIA_DA_SEMANA_sáb;0.00019685114656;0.000477535769966;0.00133338875962;0.000238213892049;0.000518512541198;0.001625680847263;0.000343518084143;0.00018454604302;0.000614780885477375;0.000565670774862;0.0005902258301696875
DIA_DA_SEMANA_dom;0.000367660405082;0.000446323733831;0.000739044218654;0.000142965363078;0.000346278058125;0.001564107398669;0.000452345608753;0.000740032816115;0.000599844700288375;0.004424930624978;0.0025123876626331875
ANO_2020;0.000197483904785;0.000141359819985;0.001797263054763;2.7924997585e-05;1.5768950019e-05;0.000565351291387;0.000593645077139;0.00113166263555;0.000558807466401625;0.001461776914093;0.0010102921902473126
TEMP_MAX_MIN_MENS;0.000655648983748;0.000780106909287;0.000599913297305;0.000620941379617;0.000495932880646;0.000389811137246;0.000347586813879;0.000578461289152;0.00055855033636;0.000837163325145;0.0006978568307525
TEMP_MAX_MÉD_MENS;0.001049562233687;0.000787594153856;0.000442056985817;0.000399867372181;0.000673564820927;0.000468552620092;0.000409262584754;0.000219155243278;0.0005562020018239999;0.001019771242651;0.0007879866222375
CURSOS_GRAD_NOTURNO;0.002673439327535;0.0;0.001069248269698;0.000151417646258;0.000134577130741;0.000175184911864;0.0001606676476;0.0;0.0005455668667120001;0.001516570630423;0.0010310687485675
DIA_DA_SEMANA_qui;0.000459235300805;0.000230672720715;0.001496566001562;0.000788181974046;0.000540900217643;0.000168422058059;0.000455430245725;0.000165892371863;0.00053816261130225;0.000985698755114;0.0007619306832081251
ANO_2022;0.001308929076519;0.000129311409108;0.000113551473364;0.000711433083473;0.000111546390092;0.00019496342141;0.00051692416418;0.001103004489679;0.0005237079384781251;0.000309173700839;0.0004164408196585625
DIA_DA_SEMANA_seg;0.000306310704246;0.000309746640387;0.000625338317496;0.000347174326946;0.000137549693247;0.000437400807093;0.000856626834231;0.000659896044632;0.00046000542103475;0.001137163624671;0.0007985845228528751
DIA_DA_SEMANA_ter;0.00034516396274;0.000608301240489;0.000248520218025;0.000812119199958;0.000148317110948;0.000384184562523;0.00032421331296;0.000181868841413;0.00038158605613200004;0.000827532530798;0.0006045592934650001
ANO_2018;8.8425723751e-05;0.000641515155738;0.000182024558991;0.000147597000868;9.9937144956e-05;0.001217817081341;0.000273026845105;9.1157895432e-05;0.00034268767577275;9.5346304958e-05;0.000219016990365375
MÊS_jul;2.1887606166e-05;0.000107962961667;0.000561488850156;0.000486174305419;0.000369816875249;0.000571686558571;0.000537719191829;3.221072145e-05;0.000336118383813375;0.000103955274914;0.00022003682936368751
ANO_2017;6.1861301102e-05;0.000377218313558;0.000314088550359;7.9078907103e-05;0.000257338924282;0.001241714536129;0.000144843157415;0.000127779977106;0.00032549045838175;7.2212197067e-05;0.00019885132772437498
MÊS_dez;7.6325914037e-05;0.000386780221757;0.000578623060847;8.8889044975e-05;0.000443876856923;0.000873012657073;3.6144908924e-05;4.1542642882e-05;0.00031564941342725;0.001180330349069;0.000747989881248125
CURSOS_TEC_SUBSEQUENTE;0.000497035124288;0.0;0.000669923893389;0.000159308720007;0.00058641396398;0.000556832748678;5.1167517783e-05;0.0;0.00031508524601562497;0.001267564059965;0.0007913246529903126
MÊS_ago;0.000149476494344;0.000767152099211;0.000820971402089;3.0597867054e-05;4.2755576348e-05;4.0122366745e-05;0.00016192231;0.000103201822303;0.00026452499226175;0.000905356148816;0.000584940570538875
CURSOS_POS;6.3421196426e-05;0.0;0.000393526258717;0.000278023219555;0.0;0.0;0.000739685234131;0.000293395240744;0.000221006393696625;0.000598055829732;0.0004095311117143125
CURSOS_GRAD_VESPERTINO;0.0;0.0;0.000124658893579;7.1458968223e-05;0.000982694595851;0.000146537744414;0.0;0.000316854540993;0.0002052755928825;0.00052280883976;0.00036404221632125
ANO_2016;5.7835390445e-05;0.000115723498769;0.000359410902808;8.716152145e-05;3.0418148355e-05;0.000408701480059;0.000295470390704;0.000109321828624;0.00018300539515175;3.7446887342e-05;0.00011022614124687501
MÊS_out;0.000135629612868;0.000748938111046;8.2848449265e-05;6.2628687542e-05;0.000180254228944;4.2710356542e-05;4.943239254e-05;7.8636261296e-05;0.000172634762505375;0.000634351332222;0.0004034930473636875
CURSOS_GRAD_MATUTINO;0.0;0.0;6.3239168885e-05;8.0526427381e-05;0.000755686780202;0.000256688169437;0.0;0.000220765415528;0.000172113245179125;0.000454871838174;0.0003134925416765625
MÊS_abr;0.000239992289607;0.00014318125563;3.7781725151e-05;6.7850686292e-05;9.0922054728e-05;0.000119047356926;0.000151405277929;0.00022542404414;0.000134450586300375;0.001507798220855;0.0008211244035776874
MÊS_set;4.1903568315e-05;4.323982864e-05;3.917954414e-05;0.000312834672024;3.7629218394e-05;0.000192125761249;0.00023014698511;7.3096886309e-05;0.000121269558022625;0.000239752451261;0.0001805110046418125
MÊS_nov;0.000157003848391;6.131231874e-05;7.9225391599e-05;0.000249985528092;0.000118792459259;0.000190613140322;2.8043838626e-05;6.8458291457e-05;0.00011917935206075;0.000520539902403;0.000319859627231875
MÊS_jun;8.2550281854e-05;0.000338698526868;5.5089218505e-05;4.4789303392e-05;3.3613210912e-05;0.000104969034219;6.0644579894e-05;9.8439518572e-05;0.000102349209277;0.000321156639791;0.00021175292453399998
MÊS_mai;8.2109065487e-05;9.9774841235e-05;3.7323081927e-05;3.30394307e-05;0.000109720848708;0.000145981631732;5.1497367855e-05;0.000113601646591;8.4130989279375e-05;0.000268943195284;0.0001765370922816875
CURSOS_TEC_CONCOMITANTE;0.0;0.0;0.0;0.0;0.0;0.000331126387042;0.0;0.0;4.139079838025e-05;3.2790863633e-05;3.7090831006625e-05
ANO_2015;0.0;0.0;0.0;0.0;0.0;0.0;2.8594376939e-05;3.842869843e-05;8.377884421125e-06;7.938518804e-06;8.1582016125625e-06
GREVE;0.0;0.0;0.0;0.0;0.0;0.0;2.7244863878e-05;0.0;3.40560798475e-06;0.004112196917694;0.002057801262839375
PRECIPITAÇÃO_MIN_MENS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.708662609e-06;4.3543313045e-06
CAMPUS_PALMAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000227591634312;0.000113795817156
CAMPUS_JACAREZINHO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2589981595e-05;1.12949907975e-05
CAMPUS_LONDRINA - NORTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAMPUS_LONDRINA - CENTRO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.1932927992e-05;3.0966463996e-05
CAMPUS_JAGUARIAÍVA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000129506056365;6.47530281825e-05
CAMPUS_FOZ DO IGUAÇU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000114210644788;5.7105322394e-05
CAMPUS_CURITIBA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4583126364e-05;2.7291563182e-05
CAMPUS_CORONEL VIVIDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000304638783995;0.0001523193919975
CAMPUS_COLOMBO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAMPUS_CASCAVEL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013634437678;6.817218839e-05
CAMPUS_CAPANEMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.6457433371e-05;3.32287166855e-05
CAMPUS_CAMPO LARGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001032683531964;0.000516341765982
CAMPUS_BARRACÃO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000809160787465;0.0004045803937325
CAMPUS_ASTORGA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1110312842e-05;1.5555156421e-05
CAMPUS_ASSIS CHATEAUBRIAND;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.1103751726e-05;4.0551875863e-05
CAMPUS_ARAPONGAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANO_2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANO_2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000376509259152;0.000188254629576
CAMPUS_IVAIPORÃ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5279810972e-05;2.7639905486e-05
CAMPUS_IRATI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.2020892035e-05;3.10104460175e-05
CAMPUS_GOIOERÊ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6921672883e-05;2.34608364415e-05
CAMPUS_PARANAGUÁ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5247993368e-05;3.7623996684e-05
CAMPUS_PARANAVAÍ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9745356318e-05;3.4872678159e-05
CAMPUS_PINHAIS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000270531865462;0.000135265932731
CAMPUS_PITANGA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.2950215314e-05;4.6475107657e-05
CAMPUS_QUEDAS DO IGUAÇU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000165435994165;8.27179970825e-05
CAMPUS_TELÊMACO BORBA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018918658032;9.459329016e-05
CAMPUS_UMUARAMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000128252967886;6.4126483943e-05
CAMPUS_UNIÃO DA VITÓRIA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0571875572e-05;2.5285937786e-05
