;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
1396;SA;XGBoost;10;7000;256;281;gbtree;0.295;0.03;-0.15
1397;SA;XGBoost;10;7000;256;281;gbtree;0.295;0.03;-0.15
1398;SA;XGBoost;10;7000;256;281;gbtree;0.295;0.03;-0.15
1399;SA;XGBoost;10;7000;256;281;gbtree;0.295;0.03;-0.15
1400;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1401;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1402;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1403;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1404;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1405;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1406;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1407;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1408;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1409;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1410;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1411;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1412;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1413;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1414;SA;XGBoost;10;7000;220;51;gbtree;0.59;0.01;-0.175
1415;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1416;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1417;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1418;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1419;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1420;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1421;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1422;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1423;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1424;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1425;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1426;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1427;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1428;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1429;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1430;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1431;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1432;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1433;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1434;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1435;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1436;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1437;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1438;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1439;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1440;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1441;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1442;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1443;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1444;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1445;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1446;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1447;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1448;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1449;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1450;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1451;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1452;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1453;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1454;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1455;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1456;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1457;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1458;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1459;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1460;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1461;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1462;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1463;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1464;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1465;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1466;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1467;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1468;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1469;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1470;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1471;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1472;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1473;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1474;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1475;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1476;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1477;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1478;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1479;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1480;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1481;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1482;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1483;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1484;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1485;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1486;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1487;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1488;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1489;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1490;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1491;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1492;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1493;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1494;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1495;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1496;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1497;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1498;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1499;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1500;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1501;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1502;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1503;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1504;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1505;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1506;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1507;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1508;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1509;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1510;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1511;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1512;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1513;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1514;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1515;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1516;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1517;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1518;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1519;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1520;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1521;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1522;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1523;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1524;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1525;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1526;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1527;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1528;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1529;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1530;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1531;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1532;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1533;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1534;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1535;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1536;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1537;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1538;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1539;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1540;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1541;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1542;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1543;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1544;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1545;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1546;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1547;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1548;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1549;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1550;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1551;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1552;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1553;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1554;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1555;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1556;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1557;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1558;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1559;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1560;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1561;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1562;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1563;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1564;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1565;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1566;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1567;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1568;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1569;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1570;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1571;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1572;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1573;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1574;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1575;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1576;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1577;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1578;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1579;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1580;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
1581;SA;XGBoost;10;7000;189;91;gbtree;0.52;0.01;-0.2
