;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
1088;PSO;MLP;4;5000;176;0.527;identity;-0.65
1089;PSO;MLP;4;5000;176;0.527;identity;-0.65
1090;PSO;MLP;4;5000;176;0.527;identity;-0.65
1091;PSO;MLP;4;5000;176;0.527;identity;-0.65
1092;PSO;MLP;4;5000;176;0.527;identity;-0.65
1093;PSO;MLP;4;5000;176;0.527;identity;-0.65
1094;PSO;MLP;4;5000;176;0.527;identity;-0.65
1095;PSO;MLP;4;5000;176;0.527;identity;-0.65
1096;PSO;MLP;4;5000;176;0.527;identity;-0.65
1097;PSO;MLP;4;5000;176;0.527;identity;-0.65
1098;PSO;MLP;4;5000;176;0.527;identity;-0.65
1099;PSO;MLP;4;5000;176;0.527;identity;-0.65
1100;PSO;MLP;4;5000;176;0.527;identity;-0.65
1101;PSO;MLP;4;5000;176;0.527;identity;-0.65
1102;PSO;MLP;4;5000;176;0.527;identity;-0.65
1103;PSO;MLP;4;5000;176;0.527;identity;-0.65
1104;PSO;MLP;4;5000;176;0.527;identity;-0.65
1105;PSO;MLP;4;5000;176;0.527;identity;-0.65
1106;PSO;MLP;4;5000;176;0.527;identity;-0.65
1107;PSO;MLP;4;5000;176;0.527;identity;-0.65
1108;PSO;MLP;4;5000;176;0.527;identity;-0.65
1109;PSO;MLP;4;5000;176;0.527;identity;-0.65
1110;PSO;MLP;4;5000;176;0.527;identity;-0.65
1111;PSO;MLP;4;5000;176;0.527;identity;-0.65
1112;PSO;MLP;4;5000;176;0.527;identity;-0.65
1113;PSO;MLP;4;5000;176;0.527;identity;-0.65
1114;PSO;MLP;4;5000;176;0.527;identity;-0.65
1115;PSO;MLP;4;5000;176;0.527;identity;-0.65
1116;PSO;MLP;4;5000;176;0.527;identity;-0.65
1117;PSO;MLP;4;5000;176;0.527;identity;-0.65
1118;PSO;MLP;4;5000;176;0.527;identity;-0.65
1119;PSO;MLP;4;5000;176;0.527;identity;-0.65
1120;PSO;MLP;4;5000;176;0.527;identity;-0.65
1121;PSO;MLP;4;5000;176;0.527;identity;-0.65
1122;PSO;MLP;4;5000;176;0.527;identity;-0.65
1123;PSO;MLP;4;5000;176;0.527;identity;-0.65
1124;PSO;MLP;4;5000;176;0.527;identity;-0.65
