CONSUMO;DATA;TEMP_MIN_MÉD_MENS;TEMP_MÉD_MIN_MENS;TEMP_MÉD_MÉD_MENS;TEMP_MÉD_MAX_MENS;TEMP_MÉD_ACC_MENS;TEMP_MAX_MÉD_MENS;PRECIPITAÇÃO_MÉD_MENS;TEMP_MIN_MIN_MENS;TEMP_MIN_MAX_MENS;TEMP_MIN_ACC_MENS;TEMP_MAX_MIN_MENS;PRECIPITAÇÃO_MIN_MENS;TEMP_MAX_MAX_MENS;TEMP_MAX_ACC_MENS;PRECIPITAÇÃO_MAX_MENS;PRECIPITAÇÃO_ACC_MENS;DIA_DA_SEMANA_dom;DIA_DA_SEMANA_qua;DIA_DA_SEMANA_qui;DIA_DA_SEMANA_seg;DIA_DA_SEMANA_sex;DIA_DA_SEMANA_sáb;DIA_DA_SEMANA_ter;MÊS_abr;MÊS_ago;MÊS_dez;MÊS_fev;MÊS_jan;MÊS_jul;MÊS_jun;MÊS_mai;MÊS_mar;MÊS_nov;MÊS_out;MÊS_set;ANO_2021;ANO_2022;ANO_2023;ANO_2024;ANO_2015;ANO_2016;ANO_2017;ANO_2018;ANO_2019;ANO_2020;ANO_2014;CAMPUS_ARAPONGAS;CAMPUS_ASSIS CHATEAUBRIAND;CAMPUS_ASTORGA;CAMPUS_BARRACÃO;CAMPUS_CAMPO LARGO;CAMPUS_CAPANEMA;CAMPUS_CASCAVEL;CAMPUS_COLOMBO;CAMPUS_CORONEL VIVIDA;CAMPUS_CURITIBA;CAMPUS_FOZ DO IGUAÇU;CAMPUS_GOIOERÊ;CAMPUS_IRATI;CAMPUS_IVAIPORÃ;CAMPUS_JACAREZINHO;CAMPUS_JAGUARIAÍVA;CAMPUS_LONDRINA - CENTRO;CAMPUS_LONDRINA - NORTE;CAMPUS_PALMAS;CAMPUS_PARANAGUÁ;CAMPUS_PARANAVAÍ;CAMPUS_PINHAIS;CAMPUS_PITANGA;CAMPUS_QUEDAS DO IGUAÇU;CAMPUS_TELÊMACO BORBA;CAMPUS_UMUARAMA;CAMPUS_UNIÃO DA VITÓRIA;CURSOS_TEC_CONCOMITANTE;CURSOS_TEC_INTEGRADO;CURSOS_TEC_SUBSEQUENTE;CURSOS_GRAD_MATUTINO;CURSOS_GRAD_VESPERTINO;CURSOS_GRAD_NOTURNO;CURSOS_POS;FÉRIAS;FERIADO;COVID;GREVE;CAMPUS;REGIÃO;ORDEM;LAG_01;LAG_02;LAG_03;LAG_04;LAG_05;LAG_06;LAG_07;LAG_08;LAG_09;LAG_10;LAG_11;LAG_12
3.0;2021-10-31;11.0;18.0;21.0;26.0;656.0;32.0;14.0;11.0;21.0;516.0;32.0;0.0;32.0;795.0;164.0;428.0;5;4;4;4;5;5;4;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;37;3.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0
7.0;2021-11-30;14.0;21.0;24.0;28.0;729.0;34.0;2.0;14.0;22.0;558.0;34.0;0.0;34.0;899.0;26.0;52.0;4;4;4;5;4;4;5;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;38;3.0;3.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0
8.0;2021-12-31;15.0;23.0;26.0;29.0;813.0;36.0;0.0;15.0;23.0;606.0;36.0;0.0;36.0;1020.0;3.0;6.0;4;5;5;4;5;4;4;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;39;7.0;3.0;3.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0
5.0;2022-01-31;18.0;22.0;27.0;31.0;837.0;38.0;6.0;18.0;24.0;653.0;38.0;0.0;38.0;1021.0;32.0;182.0;5;4;4;5;4;5;4;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;31;0;0;0;CAPANEMA;REGIÃO SUL;40;8.0;7.0;3.0;3.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0
9.0;2022-02-28;14.0;21.0;26.0;30.0;735.0;36.0;7.0;14.0;24.0;565.0;36.0;0.0;36.0;904.0;83.0;191.0;4;4;4;4;4;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;1;0;0;CAPANEMA;REGIÃO SUL;41;5.0;8.0;7.0;3.0;3.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0
9.0;2022-03-31;10.0;15.0;23.0;29.0;726.0;34.0;11.0;10.0;23.0;579.0;34.0;0.0;34.0;872.0;135.0;335.0;4;5;5;4;4;4;5;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;1;0;0;CAPANEMA;REGIÃO SUL;42;9.0;5.0;8.0;7.0;3.0;3.0;2.0;2.0;1.0;1.0;2.0;2.0
6.0;2022-04-30;8.0;15.0;21.0;26.0;628.0;31.0;17.0;8.0;22.0;496.0;31.0;0.0;31.0;761.0;107.0;506.0;4;4;4;4;5;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;1;0;0;CAPANEMA;REGIÃO SUL;43;9.0;9.0;5.0;8.0;7.0;3.0;3.0;2.0;2.0;1.0;1.0;2.0
5.0;2022-05-31;5.0;9.0;16.0;21.0;496.0;27.0;7.0;5.0;19.0;379.0;27.0;0.0;27.0;613.0;60.0;215.0;5;4;4;5;4;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;44;6.0;9.0;9.0;5.0;8.0;7.0;3.0;3.0;2.0;2.0;1.0;1.0
5.0;2022-06-30;0.0;7.0;15.0;22.0;463.0;27.0;4.0;0.0;18.0;335.0;27.0;0.0;27.0;590.0;34.0;109.0;4;5;5;4;4;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;1;0;0;CAPANEMA;REGIÃO SUL;45;5.0;6.0;9.0;9.0;5.0;8.0;7.0;3.0;3.0;2.0;2.0;1.0
3.0;2022-07-31;5.0;10.0;20.0;23.0;606.0;29.0;2.0;5.0;19.0;442.0;29.0;0.0;29.0;769.0;24.0;51.0;5;4;4;4;5;5;4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;46;5.0;5.0;6.0;9.0;9.0;5.0;8.0;7.0;3.0;3.0;2.0;2.0
6.0;2022-08-31;1.0;7.0;17.0;24.0;530.0;30.0;10.0;1.0;19.0;375.0;30.0;0.0;30.0;686.0;63.0;299.0;4;5;4;5;4;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;47;3.0;5.0;5.0;6.0;9.0;9.0;5.0;8.0;7.0;3.0;3.0;2.0
6.0;2022-09-30;5.0;12.0;17.0;26.0;516.0;31.0;11.0;5.0;22.0;381.0;31.0;0.0;31.0;651.0;59.0;335.0;4;4;5;4;5;4;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;48;6.0;3.0;5.0;5.0;6.0;9.0;9.0;5.0;8.0;7.0;3.0;3.0
6.0;2022-10-31;11.0;14.0;20.0;26.0;618.0;33.0;15.0;11.0;20.0;475.0;33.0;0.0;33.0;761.0;76.0;471.0;5;4;4;5;4;5;4;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;49;6.0;6.0;3.0;5.0;5.0;6.0;9.0;9.0;5.0;8.0;7.0;3.0
8.0;2022-11-30;5.0;12.0;21.0;25.0;626.0;32.0;4.0;5.0;21.0;427.0;32.0;0.0;32.0;825.0;59.0;128.0;4;5;4;4;4;4;5;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;50;6.0;6.0;6.0;3.0;5.0;5.0;6.0;9.0;9.0;5.0;8.0;7.0
9.0;2022-12-31;12.0;21.0;25.0;29.0;771.0;34.0;4.0;12.0;24.0;580.0;34.0;0.0;34.0;963.0;40.0;131.0;4;4;5;4;5;5;4;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;51;8.0;6.0;6.0;6.0;3.0;5.0;5.0;6.0;9.0;9.0;5.0;8.0
7.0;2023-01-31;13.0;20.0;25.0;28.0;770.0;35.0;7.0;13.0;23.0;606.0;35.0;0.0;35.0;935.0;38.0;218.0;5;4;4;5;4;4;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;31;0;0;0;CAPANEMA;REGIÃO SUL;52;9.0;8.0;6.0;6.0;6.0;3.0;5.0;5.0;6.0;9.0;9.0;5.0
9.0;2023-02-28;9.0;16.0;24.0;27.0;666.0;33.0;17.0;9.0;22.0;529.0;33.0;0.0;33.0;803.0;90.0;464.0;4;4;4;4;4;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;3;0;0;CAPANEMA;REGIÃO SUL;53;7.0;9.0;8.0;6.0;6.0;6.0;3.0;5.0;5.0;6.0;9.0;9.0
9.0;2023-03-31;13.0;20.0;25.0;27.0;764.0;33.0;4.0;13.0;22.0;615.0;33.0;0.0;33.0;912.0;46.0;129.0;4;5;5;4;5;4;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;54;9.0;7.0;9.0;8.0;6.0;6.0;6.0;3.0;5.0;5.0;6.0;9.0
8.0;2023-04-30;9.0;15.0;21.0;25.0;627.0;31.0;4.0;9.0;20.0;485.0;31.0;0.0;31.0;768.0;65.0;112.0;5;4;4;4;4;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;1;0;0;CAPANEMA;REGIÃO SUL;55;9.0;9.0;7.0;9.0;8.0;6.0;6.0;6.0;3.0;5.0;5.0;6.0
7.0;2023-05-31;8.0;14.0;19.0;24.0;594.0;28.0;6.0;8.0;21.0;457.0;28.0;0.0;28.0;730.0;59.0;195.0;4;5;4;5;4;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;56;8.0;9.0;9.0;7.0;9.0;8.0;6.0;6.0;6.0;3.0;5.0;5.0
7.0;2023-06-30;5.0;8.0;17.0;21.0;513.0;26.0;3.0;5.0;18.0;385.0;26.0;0.0;26.0;641.0;44.0;99.0;4;4;5;4;5;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;1;0;0;CAPANEMA;REGIÃO SUL;57;7.0;8.0;9.0;9.0;7.0;9.0;8.0;6.0;6.0;6.0;3.0;5.0
2.0;2023-07-31;4.0;8.0;18.0;22.0;565.0;28.0;4.0;4.0;20.0;428.0;28.0;0.0;28.0;702.0;47.0;122.0;5;4;4;5;4;5;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;15;0;0;0;CAPANEMA;REGIÃO SUL;58;7.0;7.0;8.0;9.0;9.0;7.0;9.0;8.0;6.0;6.0;6.0;3.0
5.0;2023-08-31;5.0;11.0;20.0;27.0;614.0;32.0;7.0;5.0;21.0;454.0;32.0;0.0;32.0;774.0;114.0;232.0;4;5;5;4;4;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;59;2.0;7.0;7.0;8.0;9.0;9.0;7.0;9.0;8.0;6.0;6.0;6.0
7.0;2023-09-30;7.0;13.0;23.0;30.0;681.0;36.0;9.0;7.0;24.0;533.0;36.0;0.0;36.0;828.0;115.0;268.0;4;4;4;4;5;5;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;60;5.0;2.0;7.0;7.0;8.0;9.0;9.0;7.0;9.0;8.0;6.0;6.0
5.0;2023-10-31;8.0;14.0;22.0;28.0;680.0;35.0;11.0;8.0;22.0;549.0;35.0;0.0;35.0;811.0;132.0;354.0;5;4;4;5;4;4;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;61;7.0;5.0;2.0;7.0;7.0;8.0;9.0;9.0;7.0;9.0;8.0;6.0
6.0;2023-11-30;9.0;15.0;24.0;30.0;710.0;34.0;14.0;9.0;26.0;593.0;34.0;0.0;34.0;827.0;99.0;413.0;4;5;5;4;4;4;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;62;5.0;7.0;5.0;2.0;7.0;7.0;8.0;9.0;9.0;7.0;9.0;8.0
4.0;2023-12-31;15.0;21.0;25.0;29.0;779.0;35.0;9.0;15.0;24.0;645.0;35.0;0.0;35.0;913.0;87.0;280.0;5;4;4;4;5;5;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;63;6.0;5.0;7.0;5.0;2.0;7.0;7.0;8.0;9.0;9.0;7.0;9.0
4.0;2024-01-31;15.0;21.0;25.0;29.0;790.0;35.0;4.0;15.0;24.0;629.0;35.0;0.0;35.0;950.0;53.0;131.0;4;5;4;5;4;4;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;31;0;0;0;CAPANEMA;REGIÃO SUL;64;4.0;6.0;5.0;7.0;5.0;2.0;7.0;7.0;8.0;9.0;9.0;7.0
9.0;2024-02-29;18.0;23.0;27.0;30.0;778.0;36.0;4.0;18.0;24.0;623.0;36.0;0.0;36.0;932.0;27.0;129.0;4;4;5;4;4;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;3;0;0;CAPANEMA;REGIÃO SUL;65;4.0;4.0;6.0;5.0;7.0;5.0;2.0;7.0;7.0;8.0;9.0;9.0
9.0;2024-03-31;17.0;22.0;26.0;29.0;796.0;35.0;3.0;17.0;25.0;646.0;35.0;0.0;35.0;945.0;15.0;83.0;5;4;4;4;5;5;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;1;0;0;CAPANEMA;REGIÃO SUL;66;9.0;4.0;4.0;6.0;5.0;7.0;5.0;2.0;7.0;7.0;8.0;9.0
4.0;2024-04-30;11.0;18.0;24.0;28.0;714.0;33.0;5.0;11.0;24.0;597.0;33.0;0.0;33.0;831.0;40.0;145.0;4;4;4;5;4;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;67;9.0;9.0;4.0;4.0;6.0;5.0;7.0;5.0;2.0;7.0;7.0;8.0
3.0;2024-05-31;4.0;9.0;18.0;27.0;570.0;31.0;7.0;4.0;24.0;460.0;31.0;0.0;31.0;679.0;103.0;216.0;4;5;5;4;5;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;1;0;30;CAPANEMA;REGIÃO SUL;68;4.0;9.0;9.0;4.0;4.0;6.0;5.0;7.0;5.0;2.0;7.0;7.0
2.0;2024-06-30;2.0;8.0;20.0;24.0;593.0;29.0;1.0;2.0;21.0;472.0;29.0;0.0;29.0;714.0;17.0;32.0;5;4;4;4;4;5;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;30;CAPANEMA;REGIÃO SUL;69;3.0;4.0;9.0;9.0;4.0;4.0;6.0;5.0;7.0;5.0;2.0;7.0
4.0;2024-07-31;2.0;7.0;16.0;22.0;495.0;27.0;5.0;2.0;19.0;373.0;27.0;0.0;27.0;616.0;36.0;150.0;4;5;4;5;4;4;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;12;0;0;0;CAPANEMA;REGIÃO SUL;70;2.0;3.0;4.0;9.0;9.0;4.0;4.0;6.0;5.0;7.0;5.0;2.0
4.0;2024-08-31;1.0;8.0;19.0;27.0;575.0;33.0;1.0;1.0;21.0;412.0;33.0;0.0;33.0;738.0;14.0;36.0;4;4;5;4;5;5;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0;0;0;0;CAPANEMA;REGIÃO SUL;71;4.0;2.0;3.0;4.0;9.0;9.0;4.0;4.0;6.0;5.0;7.0;5.0
