;Units;Epochs;Batch Size;Activation;Fitness
168;190;151;59;sigmoid;0.3937959
169;190;151;59;sigmoid;0.3937959
170;190;151;59;sigmoid;0.3937959
171;190;151;59;sigmoid;0.3937959
172;190;151;59;sigmoid;0.3937959
173;190;151;59;sigmoid;0.3937959
174;190;151;59;sigmoid;0.3937959
175;190;151;59;sigmoid;0.3937959
176;190;151;59;sigmoid;0.3937959
177;190;151;59;sigmoid;0.3937959
178;190;151;59;sigmoid;0.3937959
179;190;151;59;sigmoid;0.3937959
180;190;151;59;sigmoid;0.3937959
181;190;151;59;sigmoid;0.3937959
182;190;151;59;sigmoid;0.3937959
183;190;151;59;sigmoid;0.3937959
184;190;151;59;sigmoid;0.3937959
185;190;151;59;sigmoid;0.3937959
186;190;151;59;sigmoid;0.3937959
187;190;151;59;sigmoid;0.3937959
188;190;151;59;sigmoid;0.3937959
189;190;151;59;sigmoid;0.3937959
190;190;151;59;sigmoid;0.3937959
191;190;151;59;sigmoid;0.3937959
192;190;151;59;sigmoid;0.3937959
193;190;151;59;sigmoid;0.3937959
194;190;151;59;sigmoid;0.3937959
195;190;151;59;sigmoid;0.3937959
196;190;151;59;sigmoid;0.3937959
197;190;151;59;sigmoid;0.3937959
198;190;151;59;sigmoid;0.3937959
199;190;151;59;sigmoid;0.3937959
200;190;151;59;sigmoid;0.3937959
201;190;151;59;sigmoid;0.3937959
202;190;151;59;sigmoid;0.3937959
203;190;151;59;sigmoid;0.3937959
204;190;151;59;sigmoid;0.3937959
205;190;151;59;sigmoid;0.3937959
206;190;151;59;sigmoid;0.3937959
207;190;151;59;sigmoid;0.3937959
208;190;151;59;sigmoid;0.3937959
209;190;151;59;sigmoid;0.3937959
210;190;151;59;sigmoid;0.3937959
211;190;151;59;sigmoid;0.3937959
212;190;151;59;sigmoid;0.3937959
213;190;151;59;sigmoid;0.3937959
214;190;151;59;sigmoid;0.3937959
215;190;151;59;sigmoid;0.3937959
216;190;151;59;sigmoid;0.3937959
217;190;151;59;sigmoid;0.3937959
218;190;151;59;sigmoid;0.3937959
219;190;151;59;sigmoid;0.3937959
220;190;151;59;sigmoid;0.3937959
221;190;151;59;sigmoid;0.3937959
222;190;151;59;sigmoid;0.3937959
223;190;151;59;sigmoid;0.3937959
224;190;151;59;sigmoid;0.3937959
225;190;151;59;sigmoid;0.3937959
