;Units;Epochs;Batch Size;Activation;Fitness
125;245;55;286;softsign;0.4057923
126;245;55;286;softsign;0.4057923
127;245;55;286;softsign;0.4057923
128;245;55;286;softsign;0.4057923
129;245;55;286;softsign;0.4057923
130;245;55;286;softsign;0.4057923
131;245;55;286;softsign;0.4057923
132;245;55;286;softsign;0.4057923
133;245;55;286;softsign;0.4057923
134;245;55;286;softsign;0.4057923
135;245;55;286;softsign;0.4057923
136;245;55;286;softsign;0.4057923
137;245;55;286;softsign;0.4057923
138;245;55;286;softsign;0.4057923
139;245;55;286;softsign;0.4057923
140;245;55;286;softsign;0.4057923
141;245;55;286;softsign;0.4057923
142;245;55;286;softsign;0.4057923
143;245;55;286;softsign;0.4057923
144;245;55;286;softsign;0.4057923
145;245;55;286;softsign;0.4057923
146;245;55;286;softsign;0.4057923
147;245;55;286;softsign;0.4057923
148;245;55;286;softsign;0.4057923
149;245;55;286;softsign;0.4057923
150;245;55;286;softsign;0.4057923
151;245;55;286;softsign;0.4057923
152;245;55;286;softsign;0.4057923
153;245;55;286;softsign;0.4057923
154;245;55;286;softsign;0.4057923
155;245;55;286;softsign;0.4057923
156;245;55;286;softsign;0.4057923
157;245;55;286;softsign;0.4057923
158;245;55;286;softsign;0.4057923
159;245;55;286;softsign;0.4057923
160;245;55;286;softsign;0.4057923
161;245;55;286;softsign;0.4057923
162;245;55;286;softsign;0.4057923
163;245;55;286;softsign;0.4057923
164;245;55;286;softsign;0.4057923
165;245;55;286;softsign;0.4057923
166;245;55;286;softsign;0.4057923
167;245;55;286;softsign;0.4057923
168;245;55;286;softsign;0.4057923
169;245;55;286;softsign;0.4057923
170;245;55;286;softsign;0.4057923
171;245;55;286;softsign;0.4057923
172;245;55;286;softsign;0.4057923
173;245;55;286;softsign;0.4057923
174;245;55;286;softsign;0.4057923
175;245;55;286;softsign;0.4057923
176;245;55;286;softsign;0.4057923
177;245;55;286;softsign;0.4057923
178;245;55;286;softsign;0.4057923
179;245;55;286;softsign;0.4057923
180;245;55;286;softsign;0.4057923
181;245;55;286;softsign;0.4057923
182;245;55;286;softsign;0.4057923
183;245;55;286;softsign;0.4057923
184;245;55;286;softsign;0.4057923
185;245;55;286;softsign;0.4057923
186;245;55;286;softsign;0.4057923
187;245;55;286;softsign;0.4057923
188;245;55;286;softsign;0.4057923
189;245;55;286;softsign;0.4057923
190;245;55;286;softsign;0.4057923
191;245;55;286;softsign;0.4057923
192;245;55;286;softsign;0.4057923
193;245;55;286;softsign;0.4057923
194;245;55;286;softsign;0.4057923
195;245;55;286;softsign;0.4057923
196;245;55;286;softsign;0.4057923
197;245;55;286;softsign;0.4057923
198;245;55;286;softsign;0.4057923
199;245;55;286;softsign;0.4057923
200;245;55;286;softsign;0.4057923
201;245;55;286;softsign;0.4057923
202;245;55;286;softsign;0.4057923
203;245;55;286;softsign;0.4057923
204;245;55;286;softsign;0.4057923
205;245;55;286;softsign;0.4057923
206;245;55;286;softsign;0.4057923
207;245;55;286;softsign;0.4057923
208;245;55;286;softsign;0.4057923
209;245;55;286;softsign;0.4057923
210;245;55;286;softsign;0.4057923
211;245;55;286;softsign;0.4057923
212;245;55;286;softsign;0.4057923
213;245;55;286;softsign;0.4057923
214;245;55;286;softsign;0.4057923
215;245;55;286;softsign;0.4057923
216;245;55;286;softsign;0.4057923
217;245;55;286;softsign;0.4057923
218;245;55;286;softsign;0.4057923
219;245;55;286;softsign;0.4057923
220;245;55;286;softsign;0.4057923
221;245;55;286;softsign;0.4057923
222;245;55;286;softsign;0.4057923
223;245;55;286;softsign;0.4057923
224;245;55;286;softsign;0.4057923
225;245;55;286;softsign;0.4057923
