;Reservoirs;Sparsity;Spectral Radius;Fitness
92;192.0;0.478;0.299;-0.225
93;192.0;0.478;0.299;-0.225
94;192.0;0.478;0.299;-0.225
95;192.0;0.478;0.299;-0.225
96;192.0;0.478;0.299;-0.225
97;192.0;0.478;0.299;-0.225
98;192.0;0.478;0.299;-0.225
99;192.0;0.478;0.299;-0.225
100;192.0;0.478;0.299;-0.225
101;192.0;0.478;0.299;-0.225
102;192.0;0.478;0.299;-0.225
103;192.0;0.478;0.299;-0.225
104;192.0;0.478;0.299;-0.225
105;192.0;0.478;0.299;-0.225
106;192.0;0.478;0.299;-0.225
107;192.0;0.478;0.299;-0.225
108;192.0;0.478;0.299;-0.225
109;192.0;0.478;0.299;-0.225
110;192.0;0.478;0.299;-0.225
111;192.0;0.478;0.299;-0.225
112;192.0;0.478;0.299;-0.225
113;192.0;0.478;0.299;-0.225
114;192.0;0.478;0.299;-0.225
115;192.0;0.478;0.299;-0.225
116;192.0;0.478;0.299;-0.225
117;192.0;0.478;0.299;-0.225
118;192.0;0.478;0.299;-0.225
119;192.0;0.478;0.299;-0.225
120;192.0;0.478;0.299;-0.225
121;192.0;0.478;0.299;-0.225
122;192.0;0.478;0.299;-0.225
123;192.0;0.478;0.299;-0.225
124;192.0;0.478;0.299;-0.225
125;192.0;0.478;0.299;-0.225
126;192.0;0.478;0.299;-0.225
127;192.0;0.478;0.299;-0.225
128;192.0;0.478;0.299;-0.225
129;192.0;0.478;0.299;-0.225
130;192.0;0.478;0.299;-0.225
131;192.0;0.478;0.299;-0.225
132;192.0;0.478;0.299;-0.225
133;192.0;0.478;0.299;-0.225
134;192.0;0.478;0.299;-0.225
135;192.0;0.478;0.299;-0.225
136;192.0;0.478;0.299;-0.225
137;192.0;0.478;0.299;-0.225
138;192.0;0.478;0.299;-0.225
139;192.0;0.478;0.299;-0.225
140;192.0;0.478;0.299;-0.225
141;192.0;0.478;0.299;-0.225
142;192.0;0.478;0.299;-0.225
143;192.0;0.478;0.299;-0.225
144;192.0;0.478;0.299;-0.225
145;192.0;0.478;0.299;-0.225
146;192.0;0.478;0.299;-0.225
147;192.0;0.478;0.299;-0.225
148;192.0;0.478;0.299;-0.225
149;192.0;0.478;0.299;-0.225
150;192.0;0.478;0.299;-0.225
151;192.0;0.478;0.299;-0.225
152;192.0;0.478;0.299;-0.225
153;192.0;0.478;0.299;-0.225
154;192.0;0.478;0.299;-0.225
155;192.0;0.478;0.299;-0.225
156;192.0;0.478;0.299;-0.225
157;192.0;0.478;0.299;-0.225
158;192.0;0.478;0.299;-0.225
159;192.0;0.478;0.299;-0.225
160;192.0;0.478;0.299;-0.225
161;192.0;0.478;0.299;-0.225
162;192.0;0.478;0.299;-0.225
163;192.0;0.478;0.299;-0.225
164;192.0;0.478;0.299;-0.225
165;192.0;0.478;0.299;-0.225
166;192.0;0.478;0.299;-0.225
167;192.0;0.478;0.299;-0.225
168;192.0;0.478;0.299;-0.225
169;192.0;0.478;0.299;-0.225
170;192.0;0.478;0.299;-0.225
171;192.0;0.478;0.299;-0.225
172;192.0;0.478;0.299;-0.225
173;192.0;0.478;0.299;-0.225
174;192.0;0.478;0.299;-0.225
175;192.0;0.478;0.299;-0.225
176;192.0;0.478;0.299;-0.225
177;192.0;0.478;0.299;-0.225
178;192.0;0.478;0.299;-0.225
179;192.0;0.478;0.299;-0.225
180;192.0;0.478;0.299;-0.225
181;192.0;0.478;0.299;-0.225
182;192.0;0.478;0.299;-0.225
183;192.0;0.478;0.299;-0.225
184;192.0;0.478;0.299;-0.225
185;192.0;0.478;0.299;-0.225
186;192.0;0.478;0.299;-0.225
187;192.0;0.478;0.299;-0.225
188;192.0;0.478;0.299;-0.225
189;192.0;0.478;0.299;-0.225
190;192.0;0.478;0.299;-0.225
191;192.0;0.478;0.299;-0.225
192;192.0;0.478;0.299;-0.225
193;192.0;0.478;0.299;-0.225
194;192.0;0.478;0.299;-0.225
195;192.0;0.478;0.299;-0.225
196;192.0;0.478;0.299;-0.225
197;192.0;0.478;0.299;-0.225
198;192.0;0.478;0.299;-0.225
199;192.0;0.478;0.299;-0.225
200;192.0;0.478;0.299;-0.225
201;192.0;0.478;0.299;-0.225
202;192.0;0.478;0.299;-0.225
203;192.0;0.478;0.299;-0.225
204;192.0;0.478;0.299;-0.225
205;192.0;0.478;0.299;-0.225
206;192.0;0.478;0.299;-0.225
207;192.0;0.478;0.299;-0.225
208;192.0;0.478;0.299;-0.225
209;192.0;0.478;0.299;-0.225
210;192.0;0.478;0.299;-0.225
211;192.0;0.478;0.299;-0.225
212;192.0;0.478;0.299;-0.225
213;192.0;0.478;0.299;-0.225
214;192.0;0.478;0.299;-0.225
215;192.0;0.478;0.299;-0.225
216;192.0;0.478;0.299;-0.225
217;192.0;0.478;0.299;-0.225
218;192.0;0.478;0.299;-0.225
219;192.0;0.478;0.299;-0.225
220;192.0;0.478;0.299;-0.225
221;192.0;0.478;0.299;-0.225
222;192.0;0.478;0.299;-0.225
223;192.0;0.478;0.299;-0.225
224;192.0;0.478;0.299;-0.225
225;192.0;0.478;0.299;-0.225
