;Units;Epochs;Batch Size;Activation;Fitness
133;16;291;99;linear;-0.2166666666666667
134;16;291;99;linear;-0.2166666666666667
135;16;291;99;linear;-0.2166666666666667
136;16;291;99;linear;-0.2166666666666667
137;16;291;99;linear;-0.2166666666666667
138;16;291;99;linear;-0.2166666666666667
139;16;291;99;linear;-0.2166666666666667
140;16;291;99;linear;-0.2166666666666667
141;16;291;99;linear;-0.2166666666666667
142;16;291;99;linear;-0.2166666666666667
143;16;291;99;linear;-0.2166666666666667
144;16;291;99;linear;-0.2166666666666667
145;16;291;99;linear;-0.2166666666666667
146;16;291;99;linear;-0.2166666666666667
147;26;319;76;linear;-0.25
148;26;319;76;linear;-0.25
149;26;319;76;linear;-0.25
150;26;319;76;linear;-0.25
151;26;319;76;linear;-0.25
152;26;319;76;linear;-0.25
153;26;319;76;linear;-0.25
154;26;319;76;linear;-0.25
155;26;319;76;linear;-0.25
156;26;319;76;linear;-0.25
157;26;319;76;linear;-0.25
158;26;319;76;linear;-0.25
159;26;319;76;linear;-0.25
160;26;319;76;linear;-0.25
161;26;319;76;linear;-0.25
162;26;319;76;linear;-0.25
163;26;319;76;linear;-0.25
164;26;319;76;linear;-0.25
165;26;319;76;linear;-0.25
166;26;319;76;linear;-0.25
167;26;319;76;linear;-0.25
168;26;319;76;linear;-0.25
169;26;319;76;linear;-0.25
170;26;319;76;linear;-0.25
171;26;319;76;linear;-0.25
172;26;319;76;linear;-0.25
173;26;319;76;linear;-0.25
174;26;319;76;linear;-0.25
175;26;319;76;linear;-0.25
176;26;319;76;linear;-0.25
177;26;319;76;linear;-0.25
178;26;319;76;linear;-0.25
179;26;319;76;linear;-0.25
180;26;319;76;linear;-0.25
181;26;319;76;linear;-0.25
182;26;319;76;linear;-0.25
183;26;319;76;linear;-0.25
184;26;319;76;linear;-0.25
185;26;319;76;linear;-0.25
186;26;319;76;linear;-0.25
187;26;319;76;linear;-0.25
188;26;319;76;linear;-0.25
189;26;319;76;linear;-0.25
190;26;319;76;linear;-0.25
191;26;319;76;linear;-0.25
192;26;319;76;linear;-0.25
193;26;319;76;linear;-0.25
194;26;319;76;linear;-0.25
195;26;319;76;linear;-0.25
196;26;319;76;linear;-0.25
197;26;319;76;linear;-0.25
198;26;319;76;linear;-0.25
199;26;319;76;linear;-0.25
200;26;319;76;linear;-0.25
201;26;319;76;linear;-0.25
202;26;319;76;linear;-0.25
203;26;319;76;linear;-0.25
204;26;319;76;linear;-0.25
205;26;319;76;linear;-0.25
206;26;319;76;linear;-0.25
207;26;319;76;linear;-0.25
208;26;319;76;linear;-0.25
209;26;319;76;linear;-0.25
210;26;319;76;linear;-0.25
211;26;319;76;linear;-0.25
212;26;319;76;linear;-0.25
213;26;319;76;linear;-0.25
214;26;319;76;linear;-0.25
215;26;319;76;linear;-0.25
216;26;319;76;linear;-0.25
217;26;319;76;linear;-0.25
218;26;319;76;linear;-0.25
219;26;319;76;linear;-0.25
220;26;319;76;linear;-0.25
221;26;319;76;linear;-0.25
222;26;319;76;linear;-0.25
223;26;319;76;linear;-0.25
224;26;319;76;linear;-0.25
225;26;319;76;linear;-0.25
