PERIODO;CONSUMO;CAMPUS;REGIÃO;ORDEM
2022-10-31;7763.0;UNIÃO DA VITÓRIA;REGIÃO SUL;61
2022-11-30;8235.0;UNIÃO DA VITÓRIA;REGIÃO SUL;62
2022-12-31;8084.0;UNIÃO DA VITÓRIA;REGIÃO SUL;63
2023-01-31;5766.0;UNIÃO DA VITÓRIA;REGIÃO SUL;64
2023-02-28;7484.0;UNIÃO DA VITÓRIA;REGIÃO SUL;65
2023-03-31;9348.0;UNIÃO DA VITÓRIA;REGIÃO SUL;66
2023-04-30;8014.0;UNIÃO DA VITÓRIA;REGIÃO SUL;67
2023-05-31;9168.0;UNIÃO DA VITÓRIA;REGIÃO SUL;68
2023-06-30;9279.0;UNIÃO DA VITÓRIA;REGIÃO SUL;69
2023-07-31;7459.0;UNIÃO DA VITÓRIA;REGIÃO SUL;70
2023-08-31;10169.0;UNIÃO DA VITÓRIA;REGIÃO SUL;71
2023-09-30;9288.0;UNIÃO DA VITÓRIA;REGIÃO SUL;72
2023-10-31;7539.0;UNIÃO DA VITÓRIA;REGIÃO SUL;73
2023-11-30;9762.0;UNIÃO DA VITÓRIA;REGIÃO SUL;74
2023-12-31;10014.0;UNIÃO DA VITÓRIA;REGIÃO SUL;75
2024-01-31;6578.0;UNIÃO DA VITÓRIA;REGIÃO SUL;76
2024-02-29;9841.0;UNIÃO DA VITÓRIA;REGIÃO SUL;77
2024-03-31;11588.0;UNIÃO DA VITÓRIA;REGIÃO SUL;78
2024-04-30;8666.0;UNIÃO DA VITÓRIA;REGIÃO SUL;79
2024-05-31;5573.0;UNIÃO DA VITÓRIA;REGIÃO SUL;80
2024-06-30;5645.0;UNIÃO DA VITÓRIA;REGIÃO SUL;81
2024-07-31;11690.0;UNIÃO DA VITÓRIA;REGIÃO SUL;82
2024-08-31;11127.0;UNIÃO DA VITÓRIA;REGIÃO SUL;83
2024-09-30;9690.0;UNIÃO DA VITÓRIA;REGIÃO SUL;84
2024-10-31;10420.0;UNIÃO DA VITÓRIA;REGIÃO SUL;85
