PERIODO;CONSUMO;CAMPUS;REGIÃO;ORDEM
2021-04-30;3690.0;GOIOERÊ;REGIÃO OESTE;40
2021-05-31;3534.0;GOIOERÊ;REGIÃO OESTE;41
2021-06-30;3150.0;GOIOERÊ;REGIÃO OESTE;42
2021-07-31;3100.0;GOIOERÊ;REGIÃO OESTE;43
2021-08-31;3689.0;GOIOERÊ;REGIÃO OESTE;44
2021-09-30;3990.0;GOIOERÊ;REGIÃO OESTE;45
2021-10-31;4340.0;GOIOERÊ;REGIÃO OESTE;46
2021-11-30;6540.0;GOIOERÊ;REGIÃO OESTE;47
2021-12-31;7843.0;GOIOERÊ;REGIÃO OESTE;48
2022-01-31;9114.0;GOIOERÊ;REGIÃO OESTE;49
2022-02-28;8904.0;GOIOERÊ;REGIÃO OESTE;50
2022-03-31;7843.0;GOIOERÊ;REGIÃO OESTE;51
2022-04-30;8310.0;GOIOERÊ;REGIÃO OESTE;52
2022-05-31;7471.0;GOIOERÊ;REGIÃO OESTE;53
2022-06-30;7020.0;GOIOERÊ;REGIÃO OESTE;54
2022-07-31;7037.0;GOIOERÊ;REGIÃO OESTE;55
2022-08-31;7347.0;GOIOERÊ;REGIÃO OESTE;56
2022-09-30;6870.0;GOIOERÊ;REGIÃO OESTE;57
2022-10-31;8029.0;GOIOERÊ;REGIÃO OESTE;58
2022-11-30;8580.0;GOIOERÊ;REGIÃO OESTE;59
2022-12-31;8990.0;GOIOERÊ;REGIÃO OESTE;60
2023-01-31;6293.0;GOIOERÊ;REGIÃO OESTE;61
2023-02-28;7812.0;GOIOERÊ;REGIÃO OESTE;62
2023-03-31;11718.0;GOIOERÊ;REGIÃO OESTE;63
2023-04-30;7980.0;GOIOERÊ;REGIÃO OESTE;64
2023-05-31;7378.0;GOIOERÊ;REGIÃO OESTE;65
2023-06-30;6960.0;GOIOERÊ;REGIÃO OESTE;66
2023-07-31;5921.0;GOIOERÊ;REGIÃO OESTE;67
2023-08-31;9672.0;GOIOERÊ;REGIÃO OESTE;68
2023-09-30;11700.0;GOIOERÊ;REGIÃO OESTE;69
2023-10-31;11842.0;GOIOERÊ;REGIÃO OESTE;70
2023-11-30;11010.0;GOIOERÊ;REGIÃO OESTE;71
2023-12-31;9951.0;GOIOERÊ;REGIÃO OESTE;72
2024-01-31;6727.0;GOIOERÊ;REGIÃO OESTE;73
2024-02-29;11716.0;GOIOERÊ;REGIÃO OESTE;74
2024-03-31;14167.0;GOIOERÊ;REGIÃO OESTE;75
2024-04-30;12570.0;GOIOERÊ;REGIÃO OESTE;76
2024-05-31;5828.0;GOIOERÊ;REGIÃO OESTE;77
2024-06-30;3540.0;GOIOERÊ;REGIÃO OESTE;78
2024-07-31;5704.0;GOIOERÊ;REGIÃO OESTE;79
2024-08-31;5580.0;GOIOERÊ;REGIÃO OESTE;80
2024-09-30;7620.0;GOIOERÊ;REGIÃO OESTE;81
2024-10-31;8215.0;GOIOERÊ;REGIÃO OESTE;82
