PERIODO;CONSUMO;CAMPUS;REGIÃO;ORDEM
2023-12-31;2545.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;74
2024-01-31;2034.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;75
2024-02-29;2774.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;76
2024-03-31;3923.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;77
2024-04-30;2676.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;78
2024-05-31;2116.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;79
2024-06-30;2164.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;80
2024-07-31;3483.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;81
2024-08-31;2885.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;82
2024-09-30;3097.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;83
2024-10-31;3520.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;84
