;Units;Epochs;Batch Size;Activation;Fitness
88;379;140;390;sigmoid;0.37370405
89;379;140;390;sigmoid;0.37370405
90;330;202;334;sigmoid;0.37100083
91;330;202;334;sigmoid;0.37100083
92;330;202;334;sigmoid;0.37100083
93;329;196;337;sigmoid;0.3708048
94;329;196;337;sigmoid;0.3708048
95;329;196;337;sigmoid;0.3708048
96;329;196;337;sigmoid;0.3708048
97;329;196;337;sigmoid;0.3708048
98;329;196;337;sigmoid;0.3708048
99;329;196;337;sigmoid;0.3708048
100;329;196;337;sigmoid;0.3708048
101;329;196;337;sigmoid;0.3708048
102;329;196;337;sigmoid;0.3708048
103;329;196;337;sigmoid;0.3708048
104;329;196;337;sigmoid;0.3708048
105;329;196;337;sigmoid;0.3708048
106;329;196;337;sigmoid;0.3708048
107;329;196;337;sigmoid;0.3708048
108;329;196;337;sigmoid;0.3708048
109;329;196;337;sigmoid;0.3708048
110;329;196;337;sigmoid;0.3708048
111;329;196;337;sigmoid;0.3708048
112;329;196;337;sigmoid;0.3708048
113;329;196;337;sigmoid;0.3708048
114;329;196;337;sigmoid;0.3708048
115;329;196;337;sigmoid;0.3708048
116;329;196;337;sigmoid;0.3708048
117;329;196;337;sigmoid;0.3708048
118;317;190;329;sigmoid;0.37064594
119;317;190;329;sigmoid;0.37064594
120;317;190;329;sigmoid;0.37064594
121;317;190;329;sigmoid;0.37064594
122;317;190;329;sigmoid;0.37064594
123;317;190;329;sigmoid;0.37064594
124;317;190;329;sigmoid;0.37064594
125;317;190;329;sigmoid;0.37064594
126;317;190;329;sigmoid;0.37064594
127;317;190;329;sigmoid;0.37064594
128;317;190;329;sigmoid;0.37064594
129;317;190;329;sigmoid;0.37064594
130;317;190;329;sigmoid;0.37064594
131;317;190;329;sigmoid;0.37064594
132;317;190;329;sigmoid;0.37064594
133;317;190;329;sigmoid;0.37064594
134;317;190;329;sigmoid;0.37064594
135;317;190;329;sigmoid;0.37064594
136;317;190;329;sigmoid;0.37064594
137;317;190;329;sigmoid;0.37064594
138;317;190;329;sigmoid;0.37064594
139;317;190;329;sigmoid;0.37064594
140;317;190;329;sigmoid;0.37064594
141;317;190;329;sigmoid;0.37064594
142;317;190;329;sigmoid;0.37064594
143;317;190;329;sigmoid;0.37064594
144;317;190;329;sigmoid;0.37064594
145;317;190;329;sigmoid;0.37064594
146;317;190;329;sigmoid;0.37064594
147;317;190;329;sigmoid;0.37064594
148;317;190;329;sigmoid;0.37064594
149;317;190;329;sigmoid;0.37064594
150;317;190;329;sigmoid;0.37064594
151;317;190;329;sigmoid;0.37064594
152;317;190;329;sigmoid;0.37064594
153;317;190;329;sigmoid;0.37064594
154;317;190;329;sigmoid;0.37064594
155;317;190;329;sigmoid;0.37064594
156;317;190;329;sigmoid;0.37064594
157;317;190;329;sigmoid;0.37064594
158;317;190;329;sigmoid;0.37064594
159;317;190;329;sigmoid;0.37064594
160;317;190;329;sigmoid;0.37064594
161;317;190;329;sigmoid;0.37064594
162;317;190;329;sigmoid;0.37064594
163;317;190;329;sigmoid;0.37064594
164;317;190;329;sigmoid;0.37064594
165;317;190;329;sigmoid;0.37064594
166;317;190;329;sigmoid;0.37064594
167;317;190;329;sigmoid;0.37064594
168;317;190;329;sigmoid;0.37064594
169;317;190;329;sigmoid;0.37064594
170;317;190;329;sigmoid;0.37064594
171;317;190;329;sigmoid;0.37064594
172;317;190;329;sigmoid;0.37064594
173;317;190;329;sigmoid;0.37064594
174;317;190;329;sigmoid;0.37064594
175;317;190;329;sigmoid;0.37064594
176;317;190;329;sigmoid;0.37064594
177;317;190;329;sigmoid;0.37064594
178;317;190;329;sigmoid;0.37064594
179;317;190;329;sigmoid;0.37064594
180;317;190;329;sigmoid;0.37064594
181;317;190;329;sigmoid;0.37064594
182;317;190;329;sigmoid;0.37064594
183;317;190;329;sigmoid;0.37064594
184;317;190;329;sigmoid;0.37064594
185;317;190;329;sigmoid;0.37064594
186;317;190;329;sigmoid;0.37064594
187;317;190;329;sigmoid;0.37064594
188;317;190;329;sigmoid;0.37064594
189;317;190;329;sigmoid;0.37064594
190;317;190;329;sigmoid;0.37064594
191;317;190;329;sigmoid;0.37064594
192;317;190;329;sigmoid;0.37064594
193;317;190;329;sigmoid;0.37064594
194;317;190;329;sigmoid;0.37064594
195;317;190;329;sigmoid;0.37064594
196;317;190;329;sigmoid;0.37064594
197;317;190;329;sigmoid;0.37064594
198;317;190;329;sigmoid;0.37064594
199;317;190;329;sigmoid;0.37064594
200;317;190;329;sigmoid;0.37064594
201;317;190;329;sigmoid;0.37064594
202;317;190;329;sigmoid;0.37064594
203;317;190;329;sigmoid;0.37064594
204;317;190;329;sigmoid;0.37064594
205;317;190;329;sigmoid;0.37064594
206;317;190;329;sigmoid;0.37064594
207;317;190;329;sigmoid;0.37064594
208;317;190;329;sigmoid;0.37064594
209;317;190;329;sigmoid;0.37064594
210;317;190;329;sigmoid;0.37064594
211;317;190;329;sigmoid;0.37064594
212;317;190;329;sigmoid;0.37064594
213;317;190;329;sigmoid;0.37064594
214;317;190;329;sigmoid;0.37064594
215;317;190;329;sigmoid;0.37064594
216;317;190;329;sigmoid;0.37064594
217;317;190;329;sigmoid;0.37064594
218;317;190;329;sigmoid;0.37064594
219;317;190;329;sigmoid;0.37064594
220;317;190;329;sigmoid;0.37064594
221;317;190;329;sigmoid;0.37064594
222;317;190;329;sigmoid;0.37064594
223;317;190;329;sigmoid;0.37064594
224;317;190;329;sigmoid;0.37064594
225;317;190;329;sigmoid;0.37064594
