;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
2076;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2077;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2078;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2079;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2080;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2081;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2082;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2083;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2084;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2085;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2086;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2087;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2088;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2089;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2090;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2091;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2092;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2093;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2094;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2095;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2096;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2097;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2098;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2099;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2100;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2101;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2102;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2103;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2104;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2105;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2106;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2107;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2108;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2109;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2110;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2111;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2112;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2113;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2114;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2115;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2116;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2117;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2118;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2119;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2120;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2121;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2122;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2123;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2124;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2125;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2126;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2127;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2128;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2129;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2130;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2131;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2132;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2133;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2134;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2135;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2136;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2137;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2138;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2139;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2140;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2141;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2142;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2143;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2144;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2145;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2146;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2147;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2148;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2149;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2150;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2151;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2152;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2153;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2154;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2155;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2156;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2157;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2158;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2159;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2160;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2161;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2162;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2163;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2164;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2165;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2166;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2167;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2168;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2169;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2170;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2171;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2172;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2173;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2174;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2175;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2176;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2177;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2178;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2179;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2180;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2181;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2182;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2183;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2184;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2185;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2186;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2187;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2188;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2189;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2190;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2191;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2192;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2193;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2194;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2195;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2196;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2197;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2198;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2199;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2200;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2201;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2202;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2203;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2204;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2205;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2206;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2207;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2208;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2209;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2210;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2211;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2212;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2213;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2214;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2215;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2216;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2217;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2218;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2219;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2220;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2221;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2222;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2223;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2224;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2225;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2226;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2227;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2228;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2229;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2230;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2231;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2232;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2233;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2234;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2235;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2236;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2237;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2238;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2239;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2240;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2241;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2242;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2243;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2244;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2245;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2246;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2247;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2248;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
2249;PSO;XGBoost;2;10000;38;125;gblinear;0.12;0.056;-0.95
