;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
806;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
807;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
808;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
809;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
810;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
811;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
812;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
813;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
814;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
815;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
816;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
817;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
818;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
819;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
820;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
821;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
822;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
823;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
824;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
825;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
826;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
827;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
828;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
829;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
830;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
831;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
832;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
833;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
834;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
835;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
836;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
837;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
838;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
839;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
840;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
841;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
842;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
843;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
844;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
845;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
846;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
847;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
848;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
849;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
850;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
851;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
852;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
853;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
854;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
855;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
856;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
857;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
858;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
859;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
860;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
861;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
862;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
863;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
864;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
865;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
866;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
867;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
868;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
869;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
870;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
871;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
872;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
873;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
874;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
875;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
876;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
877;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
878;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
879;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
880;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
881;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
882;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
883;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
884;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
885;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
886;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
887;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
888;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
889;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
890;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
891;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
892;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
893;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
894;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
895;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
896;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
897;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
898;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
899;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
900;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
901;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
902;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
903;SA;RF;2;4000;16.0;258.0;9.0;2.0;-0.85
