;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
1190;PSO;MLP;9;6000;20;0.905;identity;-0.25
1191;PSO;MLP;9;6000;20;0.905;identity;-0.25
1192;PSO;MLP;9;6000;20;0.905;identity;-0.25
1193;PSO;MLP;9;6000;20;0.905;identity;-0.25
1194;PSO;MLP;9;6000;20;0.905;identity;-0.25
1195;PSO;MLP;9;6000;20;0.905;identity;-0.25
1196;PSO;MLP;9;6000;20;0.905;identity;-0.25
1197;PSO;MLP;9;6000;20;0.905;identity;-0.25
1198;PSO;MLP;9;6000;20;0.905;identity;-0.25
1199;PSO;MLP;9;6000;20;0.905;identity;-0.25
1200;PSO;MLP;9;6000;20;0.905;identity;-0.25
1201;PSO;MLP;9;6000;20;0.905;identity;-0.25
1202;PSO;MLP;9;6000;20;0.905;identity;-0.25
1203;PSO;MLP;9;6000;20;0.905;identity;-0.25
1204;PSO;MLP;9;6000;20;0.905;identity;-0.25
1205;PSO;MLP;9;6000;20;0.905;identity;-0.25
1206;PSO;MLP;9;6000;20;0.905;identity;-0.25
1207;PSO;MLP;9;6000;20;0.905;identity;-0.25
1208;PSO;MLP;9;6000;20;0.905;identity;-0.25
1209;PSO;MLP;9;6000;20;0.905;identity;-0.25
1210;PSO;MLP;9;6000;20;0.905;identity;-0.25
1211;PSO;MLP;9;6000;20;0.905;identity;-0.25
1212;PSO;MLP;9;6000;20;0.905;identity;-0.25
1213;PSO;MLP;9;6000;20;0.905;identity;-0.25
1214;PSO;MLP;9;6000;20;0.905;identity;-0.25
1215;PSO;MLP;9;6000;20;0.905;identity;-0.25
1216;PSO;MLP;9;6000;20;0.905;identity;-0.25
1217;PSO;MLP;9;6000;20;0.905;identity;-0.25
1218;PSO;MLP;9;6000;20;0.905;identity;-0.25
1219;PSO;MLP;9;6000;20;0.905;identity;-0.25
1220;PSO;MLP;9;6000;20;0.905;identity;-0.25
1221;PSO;MLP;9;6000;20;0.905;identity;-0.25
1222;PSO;MLP;9;6000;20;0.905;identity;-0.25
1223;PSO;MLP;9;6000;20;0.905;identity;-0.25
1224;PSO;MLP;9;6000;20;0.905;identity;-0.25
1225;PSO;MLP;9;6000;20;0.905;identity;-0.25
1226;PSO;MLP;9;6000;20;0.905;identity;-0.25
1227;PSO;MLP;9;6000;20;0.905;identity;-0.25
1228;PSO;MLP;9;6000;20;0.905;identity;-0.25
1229;PSO;MLP;9;6000;20;0.905;identity;-0.25
1230;PSO;MLP;9;6000;20;0.905;identity;-0.25
1231;PSO;MLP;9;6000;20;0.905;identity;-0.25
1232;PSO;MLP;9;6000;20;0.905;identity;-0.25
1233;PSO;MLP;9;6000;20;0.905;identity;-0.25
1234;PSO;MLP;9;6000;20;0.905;identity;-0.25
1235;PSO;MLP;9;6000;20;0.905;identity;-0.25
1236;PSO;MLP;9;6000;20;0.905;identity;-0.25
1237;PSO;MLP;9;6000;20;0.905;identity;-0.25
1238;PSO;MLP;9;6000;20;0.905;identity;-0.25
1239;PSO;MLP;9;6000;20;0.905;identity;-0.25
1240;PSO;MLP;9;6000;20;0.905;identity;-0.25
1241;PSO;MLP;9;6000;20;0.905;identity;-0.25
1242;PSO;MLP;9;6000;20;0.905;identity;-0.25
1243;PSO;MLP;9;6000;20;0.905;identity;-0.25
1244;PSO;MLP;9;6000;20;0.905;identity;-0.25
1245;PSO;MLP;9;6000;20;0.905;identity;-0.25
1246;PSO;MLP;9;6000;20;0.905;identity;-0.25
1247;PSO;MLP;9;6000;20;0.905;identity;-0.25
1248;PSO;MLP;9;6000;20;0.905;identity;-0.25
1249;PSO;MLP;9;6000;20;0.905;identity;-0.25
1250;PSO;MLP;9;6000;20;0.905;identity;-0.25
1251;PSO;MLP;9;6000;20;0.905;identity;-0.25
1252;PSO;MLP;9;6000;20;0.905;identity;-0.25
1253;PSO;MLP;9;6000;20;0.905;identity;-0.25
1254;PSO;MLP;9;6000;20;0.905;identity;-0.25
1255;PSO;MLP;9;6000;20;0.905;identity;-0.25
1256;PSO;MLP;9;6000;20;0.905;identity;-0.25
1257;PSO;MLP;9;6000;20;0.905;identity;-0.25
1258;PSO;MLP;9;6000;20;0.905;identity;-0.25
1259;PSO;MLP;9;6000;20;0.905;identity;-0.25
1260;PSO;MLP;9;6000;20;0.905;identity;-0.25
1261;PSO;MLP;9;6000;20;0.905;identity;-0.25
1262;PSO;MLP;9;6000;20;0.905;identity;-0.25
1263;PSO;MLP;9;6000;20;0.905;identity;-0.25
1264;PSO;MLP;9;6000;20;0.905;identity;-0.25
1265;PSO;MLP;9;6000;20;0.905;identity;-0.25
1266;PSO;MLP;9;6000;20;0.905;identity;-0.25
1267;PSO;MLP;9;6000;20;0.905;identity;-0.25
1268;PSO;MLP;9;6000;20;0.905;identity;-0.25
1269;PSO;MLP;9;6000;20;0.905;identity;-0.25
1270;PSO;MLP;9;6000;20;0.905;identity;-0.25
1271;PSO;MLP;9;6000;20;0.905;identity;-0.25
1272;PSO;MLP;9;6000;20;0.905;identity;-0.25
1273;PSO;MLP;9;6000;20;0.905;identity;-0.25
1274;PSO;MLP;9;6000;20;0.905;identity;-0.25
1275;PSO;MLP;9;6000;20;0.905;identity;-0.25
1276;PSO;MLP;9;6000;20;0.905;identity;-0.25
1277;PSO;MLP;9;6000;20;0.905;identity;-0.25
1278;PSO;MLP;9;6000;20;0.905;identity;-0.25
1279;PSO;MLP;9;6000;20;0.905;identity;-0.25
1280;PSO;MLP;9;6000;20;0.905;identity;-0.25
1281;PSO;MLP;9;6000;20;0.905;identity;-0.25
1282;PSO;MLP;9;6000;20;0.905;identity;-0.25
1283;PSO;MLP;9;6000;20;0.905;identity;-0.25
1284;PSO;MLP;9;6000;20;0.905;identity;-0.25
1285;PSO;MLP;9;6000;20;0.905;identity;-0.25
1286;PSO;MLP;9;6000;20;0.905;identity;-0.25
1287;PSO;MLP;9;6000;20;0.905;identity;-0.25
1288;PSO;MLP;9;6000;20;0.905;identity;-0.25
1289;PSO;MLP;9;6000;20;0.905;identity;-0.25
1290;PSO;MLP;9;6000;50;0.155;identity;-0.275
1291;PSO;MLP;9;6000;50;0.155;identity;-0.275
1292;PSO;MLP;9;6000;50;0.155;identity;-0.275
1293;PSO;MLP;9;6000;50;0.155;identity;-0.275
1294;PSO;MLP;9;6000;50;0.155;identity;-0.275
1295;PSO;MLP;9;6000;50;0.155;identity;-0.275
1296;PSO;MLP;9;6000;50;0.155;identity;-0.275
1297;PSO;MLP;9;6000;50;0.155;identity;-0.275
1298;PSO;MLP;9;6000;50;0.155;identity;-0.275
1299;PSO;MLP;9;6000;50;0.155;identity;-0.275
1300;PSO;MLP;9;6000;50;0.155;identity;-0.275
1301;PSO;MLP;9;6000;50;0.155;identity;-0.275
1302;PSO;MLP;9;6000;50;0.155;identity;-0.275
1303;PSO;MLP;9;6000;50;0.155;identity;-0.275
1304;PSO;MLP;9;6000;50;0.155;identity;-0.275
1305;PSO;MLP;9;6000;50;0.155;identity;-0.275
1306;PSO;MLP;9;6000;50;0.155;identity;-0.275
1307;PSO;MLP;9;6000;50;0.155;identity;-0.275
1308;PSO;MLP;9;6000;50;0.155;identity;-0.275
1309;PSO;MLP;9;6000;50;0.155;identity;-0.275
1310;PSO;MLP;9;6000;50;0.155;identity;-0.275
1311;PSO;MLP;9;6000;50;0.155;identity;-0.275
1312;PSO;MLP;9;6000;50;0.155;identity;-0.275
1313;PSO;MLP;9;6000;50;0.155;identity;-0.275
1314;PSO;MLP;9;6000;50;0.155;identity;-0.275
1315;PSO;MLP;9;6000;50;0.155;identity;-0.275
1316;PSO;MLP;9;6000;50;0.155;identity;-0.275
1317;PSO;MLP;9;6000;50;0.155;identity;-0.275
1318;PSO;MLP;9;6000;50;0.155;identity;-0.275
1319;PSO;MLP;9;6000;50;0.155;identity;-0.275
1320;PSO;MLP;9;6000;50;0.155;identity;-0.275
1321;PSO;MLP;9;6000;50;0.155;identity;-0.275
1322;PSO;MLP;9;6000;50;0.155;identity;-0.275
1323;PSO;MLP;9;6000;50;0.155;identity;-0.275
1324;PSO;MLP;9;6000;50;0.155;identity;-0.275
1325;PSO;MLP;9;6000;50;0.155;identity;-0.275
1326;PSO;MLP;9;6000;50;0.155;identity;-0.275
1327;PSO;MLP;9;6000;50;0.155;identity;-0.275
1328;PSO;MLP;9;6000;50;0.155;identity;-0.275
1329;PSO;MLP;9;6000;50;0.155;identity;-0.275
1330;PSO;MLP;9;6000;50;0.155;identity;-0.275
1331;PSO;MLP;9;6000;50;0.155;identity;-0.275
1332;PSO;MLP;9;6000;50;0.155;identity;-0.275
1333;PSO;MLP;9;6000;50;0.155;identity;-0.275
1334;PSO;MLP;9;6000;50;0.155;identity;-0.275
1335;PSO;MLP;9;6000;50;0.155;identity;-0.275
1336;PSO;MLP;9;6000;50;0.155;identity;-0.275
1337;PSO;MLP;9;6000;50;0.155;identity;-0.275
1338;PSO;MLP;9;6000;50;0.155;identity;-0.275
1339;PSO;MLP;9;6000;50;0.155;identity;-0.275
1340;PSO;MLP;9;6000;50;0.155;identity;-0.275
1341;PSO;MLP;9;6000;50;0.155;identity;-0.275
1342;PSO;MLP;9;6000;50;0.155;identity;-0.275
1343;PSO;MLP;9;6000;50;0.155;identity;-0.275
1344;PSO;MLP;9;6000;50;0.155;identity;-0.275
1345;PSO;MLP;9;6000;50;0.155;identity;-0.275
1346;PSO;MLP;9;6000;50;0.155;identity;-0.275
1347;PSO;MLP;9;6000;50;0.155;identity;-0.275
1348;PSO;MLP;9;6000;50;0.155;identity;-0.275
1349;PSO;MLP;9;6000;50;0.155;identity;-0.275
